Customer_ID,Age,Channel,Prior_Policy,Vintage_Months,Quarter,Premium_Band,Payment_Plan,Dependents,Lapsed_1yr
EU114686,65,Agent,1,49,Q1,Low,Quarterly,0,0
EU114687,50,Agent,0,13,Q4,High,Quarterly,1,0
EU114688,36,Online,1,18,Q1,Moderate,Annual,0,0
EU114689,54,Agent,0,59,Q2,Moderate,Monthly,3,0
EU114690,52,Online,0,35,Q2,Moderate,Monthly,3,0
EU114691,51,Online,0,47,Q4,Low,Quarterly,4,0
EU114692,66,Agent,0,59,Q3,Moderate,Annual,3,0
EU114693,43,Agent,0,59,Q2,Moderate,Quarterly,3,0
EU114694,29,Agent,0,2,Q2,Low,Annual,5,0
EU114695,29,Online,1,25,Q3,Low,Quarterly,0,0
EU114696,65,Agent,1,58,Q4,High,Annual,1,0
EU114697,51,Online,1,60,Q1,Moderate,Annual,5,0
EU114698,52,Online,0,6,Q1,Moderate,Monthly,0,0
EU114699,50,Online,1,25,Q3,Low,Monthly,5,0
EU114700,51,Agent,0,53,Q3,Moderate,Monthly,4,0
EU114701,66,Agent,0,20,Q2,Moderate,Monthly,4,0
EU114702,45,Agent,1,60,Q1,Low,Annual,1,0
EU114703,25,Agent,1,14,Q4,Low,Annual,2,0
EU114704,52,Agent,0,50,Q2,Moderate,Monthly,5,0
EU114705,39,Online,1,4,Q1,High,Monthly,5,0
EU114706,41,Online,0,8,Q4,Low,Monthly,2,0
EU114707,50,Agent,0,34,Q1,High,Quarterly,3,0
EU114708,44,Agent,1,28,Q2,Low,Annual,5,0
EU114709,49,Agent,0,56,Q4,Low,Annual,0,0
EU114710,37,Online,1,2,Q1,Low,Monthly,5,0
EU114711,57,Agent,0,17,Q1,Moderate,Annual,1,0
EU114712,49,Agent,0,4,Q1,Moderate,Monthly,3,1
EU114713,32,Agent,1,55,Q2,Low,Annual,4,0
EU114714,29,Online,0,48,Q2,Moderate,Annual,4,0
EU114715,30,Agent,1,34,Q4,High,Monthly,1,0
EU114716,47,Agent,0,27,Q3,Moderate,Monthly,2,1
EU114717,54,Agent,0,19,Q1,Moderate,Monthly,4,0
EU114718,38,Agent,0,28,Q1,Low,Monthly,3,1
EU114719,47,Agent,0,38,Q1,Moderate,Quarterly,4,0
EU114720,35,Online,0,34,Q2,High,Annual,2,0
EU114721,55,Online,0,32,Q1,Moderate,Annual,5,0
EU114722,30,Agent,1,41,Q4,Low,Monthly,1,0
EU114723,35,Online,1,31,Q2,Moderate,Quarterly,3,0
EU114724,37,Agent,0,6,Q2,High,Quarterly,2,0
EU114725,36,Online,0,6,Q2,Low,Quarterly,1,0
EU114726,26,Online,1,28,Q2,Moderate,Quarterly,4,0
EU114727,59,Agent,0,8,Q3,Low,Annual,5,0
EU114728,60,Agent,0,1,Q2,Low,Monthly,4,0
EU114729,41,Agent,0,16,Q3,Moderate,Monthly,5,0
EU114730,52,Online,1,42,Q2,High,Monthly,5,0
EU114731,52,Online,0,19,Q2,High,Quarterly,5,0
EU114732,46,Agent,0,18,Q1,Low,Monthly,5,0
EU114733,62,Online,1,30,Q2,Low,Quarterly,3,0
EU114734,31,Online,1,16,Q4,Moderate,Monthly,4,0
EU114735,39,Agent,1,33,Q4,Moderate,Quarterly,5,1
EU114736,56,Agent,0,59,Q4,Moderate,Monthly,5,0
EU114737,35,Agent,1,28,Q1,Moderate,Monthly,2,0
EU114738,48,Online,0,47,Q2,Moderate,Quarterly,5,0
EU114739,27,Online,1,16,Q4,Low,Monthly,1,1
EU114740,54,Online,0,11,Q4,Low,Monthly,0,1
EU114741,30,Online,1,6,Q4,Low,Monthly,0,0
EU114742,26,Agent,0,14,Q3,Low,Quarterly,5,0
EU114743,38,Agent,0,48,Q3,Low,Monthly,1,0
EU114744,65,Online,0,36,Q3,High,Monthly,1,0
EU114745,42,Online,0,22,Q4,Low,Quarterly,3,1
EU114746,68,Online,1,40,Q4,Low,Monthly,0,0
EU114747,55,Agent,1,23,Q2,High,Monthly,2,0
EU114748,37,Online,1,31,Q4,High,Monthly,2,0
EU114749,50,Agent,0,28,Q4,Low,Quarterly,4,0
EU114750,68,Agent,0,19,Q4,Moderate,Monthly,0,0
EU114751,36,Agent,1,51,Q4,Low,Annual,3,0
EU114752,42,Online,1,22,Q1,Moderate,Quarterly,0,1
EU114753,33,Agent,1,1,Q2,Moderate,Monthly,0,0
EU114754,45,Online,0,3,Q4,Moderate,Monthly,4,0
EU114755,64,Online,0,8,Q1,High,Monthly,3,0
EU114756,67,Agent,0,13,Q3,Low,Quarterly,5,0
EU114757,48,Agent,0,51,Q1,Moderate,Quarterly,3,0
EU114758,58,Agent,1,1,Q3,Moderate,Monthly,0,0
EU114759,32,Agent,1,29,Q1,Moderate,Quarterly,5,0
EU114760,68,Agent,0,13,Q1,Low,Annual,4,0
EU114761,57,Online,1,42,Q1,Moderate,Annual,0,0
EU114762,47,Agent,1,29,Q3,Moderate,Monthly,1,0
EU114763,37,Agent,1,30,Q3,Moderate,Monthly,3,0
EU114764,38,Agent,0,16,Q3,Low,Monthly,2,0
EU114765,38,Agent,0,60,Q4,High,Quarterly,0,0
EU114766,40,Online,1,41,Q3,Low,Annual,0,0
EU114767,62,Agent,0,34,Q1,Moderate,Quarterly,3,0
EU114768,63,Online,1,55,Q3,Low,Annual,2,0
EU114769,50,Agent,0,40,Q2,Moderate,Monthly,5,0
EU114770,50,Agent,1,3,Q4,High,Monthly,5,0
EU114771,25,Agent,0,29,Q1,Moderate,Annual,1,0
EU114772,56,Online,0,30,Q2,High,Monthly,1,0
EU114773,39,Agent,1,55,Q3,Low,Quarterly,2,0
EU114774,45,Agent,1,58,Q1,Moderate,Annual,1,0
EU114775,42,Online,1,52,Q3,Low,Quarterly,5,0
EU114776,54,Agent,0,34,Q1,Moderate,Quarterly,1,0
EU114777,37,Agent,1,4,Q4,Low,Monthly,4,0
EU114778,48,Agent,0,48,Q1,Moderate,Annual,3,0
EU114779,54,Agent,1,8,Q3,Moderate,Quarterly,1,0
EU114780,26,Online,1,47,Q3,High,Quarterly,2,0
EU114781,43,Agent,0,48,Q1,Low,Monthly,4,0
EU114782,68,Agent,0,18,Q2,Low,Monthly,0,0
EU114783,49,Online,0,22,Q4,Low,Annual,3,0
EU114784,38,Online,1,10,Q1,Moderate,Monthly,4,0
EU114785,30,Agent,1,51,Q4,Low,Annual,1,0
EU114786,36,Online,1,14,Q3,Low,Annual,1,0
EU114787,44,Agent,0,51,Q4,High,Quarterly,5,0
EU114788,47,Online,0,54,Q4,Moderate,Monthly,2,0
EU114789,54,Agent,0,46,Q3,High,Monthly,5,0
EU114790,54,Agent,1,31,Q4,Moderate,Quarterly,0,0
EU114791,62,Agent,1,35,Q2,High,Monthly,5,0
EU114792,54,Online,1,46,Q2,Moderate,Quarterly,2,0
EU114793,65,Agent,1,2,Q1,Low,Quarterly,1,1
EU114794,54,Agent,0,2,Q1,High,Monthly,0,0
EU114795,60,Online,1,35,Q2,Low,Monthly,5,0
EU114796,58,Online,0,34,Q1,Low,Annual,1,0
EU114797,40,Online,1,29,Q4,Moderate,Quarterly,2,0
EU114798,48,Online,0,6,Q3,Low,Monthly,5,0
EU114799,38,Online,1,4,Q1,Moderate,Monthly,3,0
EU114800,50,Agent,1,1,Q1,High,Quarterly,2,0
EU114801,32,Agent,1,35,Q2,Low,Quarterly,4,0
EU114802,38,Agent,0,48,Q3,Moderate,Monthly,3,0
EU114803,55,Online,0,47,Q1,Moderate,Quarterly,3,0
EU114804,26,Agent,1,26,Q1,Low,Quarterly,3,1
EU114805,28,Agent,1,29,Q3,Low,Monthly,2,0
EU114806,25,Online,0,11,Q3,Moderate,Monthly,3,1
EU114807,44,Agent,0,51,Q3,High,Monthly,0,1
EU114808,38,Agent,0,4,Q1,Moderate,Quarterly,4,0
EU114809,64,Online,1,22,Q2,Low,Monthly,2,0
EU114810,49,Agent,1,33,Q4,Moderate,Monthly,2,0
EU114811,49,Online,1,34,Q1,Moderate,Monthly,2,0
EU114812,27,Agent,0,31,Q1,Moderate,Quarterly,5,0
EU114813,29,Agent,1,10,Q3,Low,Monthly,5,0
EU114814,62,Online,0,35,Q3,Low,Monthly,0,1
EU114815,50,Agent,0,53,Q4,High,Quarterly,1,0
EU114816,64,Agent,0,59,Q1,Low,Quarterly,0,0
EU114817,62,Online,1,28,Q3,High,Monthly,1,1
EU114818,62,Agent,1,23,Q1,Low,Quarterly,3,0
EU114819,28,Agent,0,49,Q3,Low,Monthly,5,0
EU114820,31,Agent,0,12,Q4,Moderate,Monthly,0,0
EU114821,54,Agent,1,29,Q2,Low,Annual,3,0
EU114822,54,Agent,0,2,Q4,High,Quarterly,3,0
EU114823,43,Online,0,13,Q1,Low,Annual,2,0
EU114824,63,Agent,0,36,Q1,Moderate,Monthly,5,0
EU114825,59,Agent,0,47,Q3,Moderate,Annual,3,0
EU114826,64,Agent,1,26,Q1,Low,Monthly,3,0
EU114827,57,Agent,0,17,Q1,Moderate,Monthly,3,0
EU114828,57,Agent,0,43,Q1,Moderate,Annual,0,0
EU114829,38,Agent,0,33,Q3,High,Monthly,4,0
EU114830,62,Online,1,59,Q4,Moderate,Quarterly,5,0
EU114831,34,Agent,0,57,Q3,High,Annual,3,0
EU114832,52,Agent,1,22,Q1,Moderate,Annual,4,0
EU114833,38,Agent,0,2,Q2,Moderate,Monthly,3,0
EU114834,60,Online,0,10,Q2,Low,Annual,4,0
EU114835,62,Online,0,39,Q4,Low,Quarterly,0,0
EU114836,40,Online,0,26,Q4,Moderate,Annual,2,0
EU114837,45,Agent,0,30,Q4,High,Quarterly,1,0
EU114838,52,Agent,1,22,Q4,Moderate,Quarterly,4,0
EU114839,57,Agent,0,11,Q4,Low,Quarterly,4,0
EU114840,30,Agent,0,22,Q1,Low,Monthly,3,0
EU114841,65,Online,0,24,Q2,Low,Annual,3,0
EU114842,39,Agent,1,58,Q1,Moderate,Monthly,1,0
EU114843,68,Online,0,29,Q4,Moderate,Monthly,5,0
EU114844,27,Online,0,51,Q3,Low,Quarterly,4,0
EU114845,67,Agent,0,10,Q2,Low,Quarterly,3,0
EU114846,59,Online,1,34,Q2,Low,Annual,2,0
EU114847,38,Agent,0,46,Q1,Moderate,Quarterly,3,0
EU114848,26,Agent,0,25,Q1,High,Monthly,3,0
EU114849,53,Agent,0,21,Q3,Moderate,Annual,3,1
EU114850,28,Agent,0,54,Q2,Low,Monthly,0,0
EU114851,50,Agent,1,59,Q2,Low,Monthly,4,0
EU114852,36,Agent,1,39,Q2,Low,Quarterly,4,0
EU114853,26,Online,1,13,Q4,Moderate,Quarterly,2,0
EU114854,41,Agent,1,2,Q2,Low,Monthly,5,0
EU114855,59,Online,0,59,Q1,High,Monthly,2,0
EU114856,34,Online,1,6,Q3,Moderate,Monthly,2,0
EU114857,46,Online,1,60,Q4,High,Annual,3,0
EU114858,65,Agent,0,1,Q4,Moderate,Monthly,3,0
EU114859,67,Agent,0,57,Q2,Low,Quarterly,2,0
EU114860,45,Online,0,28,Q3,Moderate,Quarterly,4,0
EU114861,39,Online,1,22,Q1,Low,Quarterly,1,0
EU114862,59,Agent,1,11,Q1,Low,Quarterly,5,0
EU114863,45,Online,0,39,Q1,Moderate,Monthly,5,0
EU114864,45,Agent,1,60,Q3,Moderate,Monthly,4,0
EU114865,45,Online,1,5,Q3,Low,Monthly,3,1
EU114866,68,Agent,1,18,Q2,Low,Quarterly,5,0
EU114867,56,Agent,1,20,Q3,Low,Monthly,2,0
EU114868,29,Agent,1,12,Q3,High,Monthly,0,0
EU114869,63,Agent,1,21,Q2,High,Annual,2,0
EU114870,33,Agent,1,27,Q4,Moderate,Quarterly,5,0
EU114871,42,Online,1,58,Q1,High,Quarterly,3,0
EU114872,45,Agent,0,50,Q4,Moderate,Monthly,5,0
EU114873,32,Agent,1,41,Q1,High,Monthly,5,0
EU114874,68,Online,1,34,Q4,High,Quarterly,1,0
EU114875,58,Online,0,18,Q3,High,Monthly,2,0
EU114876,34,Agent,0,34,Q4,Moderate,Quarterly,4,0
EU114877,65,Online,0,2,Q4,High,Monthly,5,0
EU114878,48,Agent,0,53,Q2,Moderate,Monthly,3,0
EU114879,64,Agent,1,14,Q3,Low,Monthly,0,0
EU114880,48,Online,0,39,Q3,Low,Monthly,3,1
EU114881,56,Online,0,1,Q1,Moderate,Annual,2,0
EU114882,57,Agent,1,28,Q2,Low,Quarterly,5,0
EU114883,62,Agent,0,41,Q3,Low,Monthly,0,1
EU114884,68,Agent,0,27,Q4,Low,Quarterly,4,0
EU114885,58,Agent,0,30,Q4,Moderate,Monthly,2,0
EU114886,35,Online,1,22,Q4,High,Monthly,3,0
EU114887,55,Online,0,12,Q3,Moderate,Monthly,4,0
EU114888,42,Online,0,1,Q3,Moderate,Monthly,5,0
EU114889,47,Agent,0,33,Q1,Moderate,Monthly,5,0
EU114890,46,Agent,1,41,Q1,Low,Quarterly,1,0
EU114891,67,Agent,1,48,Q3,Low,Quarterly,1,0
EU114892,42,Agent,0,57,Q4,Low,Monthly,1,1
EU114893,64,Online,1,49,Q2,High,Annual,5,0
EU114894,65,Agent,0,1,Q1,Low,Monthly,4,0
EU114895,63,Agent,0,5,Q3,Low,Monthly,1,0
EU114896,44,Online,0,48,Q4,High,Quarterly,5,0
EU114897,37,Online,1,5,Q1,Moderate,Monthly,0,1
EU114898,69,Agent,1,7,Q1,Moderate,Monthly,4,0
EU114899,25,Online,1,20,Q3,High,Monthly,0,1
EU114900,28,Agent,1,26,Q4,Low,Monthly,2,1
EU114901,48,Online,1,49,Q1,Moderate,Monthly,1,0
EU114902,60,Agent,0,6,Q1,Moderate,Annual,3,0
EU114903,60,Agent,1,26,Q3,Low,Quarterly,0,1
EU114904,69,Online,0,3,Q1,Moderate,Quarterly,1,0
EU114905,26,Agent,0,39,Q3,Low,Monthly,1,0
EU114906,52,Agent,0,14,Q3,Low,Monthly,2,0
EU114907,50,Agent,0,49,Q3,High,Quarterly,0,0
EU114908,47,Agent,1,14,Q1,Moderate,Quarterly,5,0
EU114909,39,Online,0,20,Q2,Low,Quarterly,3,0
EU114910,60,Agent,0,58,Q4,Moderate,Annual,0,0
EU114911,51,Agent,0,44,Q4,High,Monthly,5,0
EU114912,30,Online,1,9,Q4,Low,Annual,3,1
EU114913,59,Agent,1,58,Q2,Low,Monthly,5,0
EU114914,63,Agent,0,6,Q1,Moderate,Quarterly,0,1
EU114915,62,Agent,1,2,Q1,Moderate,Quarterly,4,1
EU114916,59,Agent,1,38,Q4,Low,Monthly,1,0
EU114917,60,Agent,1,41,Q3,Moderate,Monthly,5,0
EU114918,34,Online,1,43,Q4,High,Monthly,2,0
EU114919,54,Online,0,33,Q2,Low,Monthly,5,0
EU114920,65,Online,1,44,Q2,High,Monthly,4,0
EU114921,62,Online,1,5,Q1,High,Quarterly,5,0
EU114922,53,Online,1,13,Q3,Moderate,Monthly,0,0
EU114923,67,Online,1,56,Q1,Moderate,Quarterly,5,0
EU114924,63,Online,1,15,Q1,Low,Quarterly,4,0
EU114925,28,Online,1,45,Q2,Moderate,Annual,2,0
EU114926,29,Online,1,55,Q1,High,Monthly,3,0
EU114927,28,Agent,0,58,Q2,Moderate,Monthly,4,0
EU114928,60,Agent,1,34,Q1,Low,Quarterly,5,0
EU114929,69,Agent,0,56,Q2,Low,Monthly,5,0
EU114930,40,Online,1,9,Q2,Low,Monthly,0,0
EU114931,49,Online,0,26,Q4,Moderate,Monthly,0,1
EU114932,38,Online,1,30,Q2,High,Annual,1,0
EU114933,35,Agent,0,56,Q2,Moderate,Monthly,4,0
EU114934,53,Agent,0,60,Q3,Low,Annual,3,0
EU114935,58,Agent,0,22,Q2,High,Quarterly,0,0
EU114936,46,Online,1,25,Q3,Moderate,Quarterly,1,0
EU114937,38,Online,1,40,Q3,Low,Annual,4,0
EU114938,48,Online,0,4,Q1,Moderate,Quarterly,2,0
EU114939,63,Agent,0,47,Q2,Moderate,Annual,4,0
EU114940,50,Agent,0,28,Q1,High,Monthly,1,0
EU114941,67,Agent,0,54,Q1,High,Quarterly,0,0
EU114942,60,Agent,1,37,Q2,Low,Monthly,2,0
EU114943,63,Online,0,10,Q2,Low,Annual,5,0
EU114944,40,Agent,1,9,Q4,Low,Monthly,0,0
EU114945,62,Agent,0,59,Q1,Low,Annual,3,0
EU114946,56,Agent,1,36,Q1,High,Monthly,1,1
EU114947,30,Agent,0,1,Q4,High,Monthly,4,0
EU114948,58,Agent,0,30,Q2,Moderate,Quarterly,3,0
EU114949,32,Online,1,11,Q4,Moderate,Monthly,3,0
EU114950,54,Agent,0,25,Q3,Low,Monthly,2,0
EU114951,51,Online,0,11,Q3,Low,Monthly,2,1
EU114952,31,Agent,0,41,Q1,Low,Monthly,5,1
EU114953,51,Online,1,55,Q4,Low,Annual,3,0
EU114954,49,Agent,0,5,Q3,Low,Quarterly,5,0
EU114955,70,Online,0,27,Q1,High,Quarterly,0,0
EU114956,65,Agent,1,23,Q2,Low,Annual,1,0
EU114957,39,Agent,1,57,Q1,Moderate,Quarterly,3,0
EU114958,49,Agent,1,19,Q3,High,Quarterly,4,0
EU114959,46,Online,0,53,Q3,Low,Monthly,1,1
EU114960,42,Agent,1,3,Q3,Low,Annual,5,0
EU114961,36,Online,1,8,Q2,Low,Quarterly,1,0
EU114962,47,Online,1,48,Q4,Low,Annual,4,0
EU114963,69,Agent,1,59,Q2,High,Monthly,2,0
EU114964,63,Agent,1,49,Q2,High,Monthly,4,0
EU114965,49,Agent,1,36,Q3,Low,Quarterly,2,0
EU114966,34,Agent,1,55,Q2,Moderate,Quarterly,2,0
EU114967,54,Agent,1,15,Q2,Moderate,Annual,1,0
EU114968,34,Online,1,13,Q2,Moderate,Annual,2,0
EU114969,58,Online,1,30,Q4,Moderate,Monthly,1,0
EU114970,70,Online,0,41,Q1,Moderate,Quarterly,0,0
EU114971,37,Agent,1,10,Q3,High,Monthly,4,0
EU114972,53,Online,0,59,Q3,Moderate,Quarterly,4,0
EU114973,62,Agent,0,34,Q3,Moderate,Monthly,2,0
EU114974,65,Agent,0,30,Q2,Moderate,Monthly,2,0
EU114975,69,Online,0,25,Q4,Low,Monthly,0,1
EU114976,33,Online,0,6,Q2,Low,Monthly,5,0
EU114977,37,Agent,1,55,Q2,Low,Monthly,0,0
EU114978,61,Online,0,52,Q1,Low,Annual,5,0
EU114979,38,Agent,1,37,Q1,Moderate,Quarterly,1,0
EU114980,61,Online,0,17,Q4,High,Monthly,5,1
EU114981,33,Agent,1,36,Q1,Low,Monthly,3,0
EU114982,32,Agent,0,40,Q4,Moderate,Monthly,5,1
EU114983,63,Online,1,32,Q2,Moderate,Quarterly,0,0
EU114984,64,Online,0,22,Q2,Moderate,Annual,0,0
EU114985,27,Agent,0,55,Q3,Low,Monthly,4,1
EU114986,64,Online,1,33,Q1,Low,Annual,4,0
EU114987,57,Online,0,55,Q2,Moderate,Monthly,0,0
EU114988,56,Online,1,22,Q1,High,Quarterly,0,0
EU114989,31,Online,0,36,Q4,High,Quarterly,4,0
EU114990,43,Online,0,18,Q1,Low,Quarterly,0,1
EU114991,58,Online,0,28,Q2,Moderate,Monthly,0,0
EU114992,38,Agent,0,13,Q4,Low,Monthly,3,1
EU114993,70,Online,0,18,Q1,Moderate,Monthly,5,0
EU114994,43,Agent,1,23,Q1,Moderate,Quarterly,0,0
EU114995,50,Agent,1,35,Q2,Moderate,Monthly,2,0
EU114996,41,Agent,1,18,Q2,Moderate,Annual,2,0
EU114997,52,Agent,1,10,Q4,Low,Monthly,3,0
EU114998,43,Agent,0,51,Q1,High,Quarterly,0,0
EU114999,51,Online,0,58,Q3,High,Monthly,3,0
EU115000,43,Agent,1,2,Q4,Moderate,Monthly,0,0
EU115001,57,Agent,0,14,Q3,Low,Monthly,0,0
EU115002,31,Agent,1,32,Q3,Moderate,Monthly,0,0
EU115003,53,Agent,1,59,Q4,Low,Monthly,2,0
EU115004,67,Agent,0,30,Q4,Moderate,Monthly,2,1
EU115005,29,Agent,0,19,Q4,Low,Quarterly,1,0
EU115006,54,Online,0,5,Q4,Moderate,Monthly,3,1
EU115007,67,Agent,1,58,Q2,Low,Monthly,5,0
EU115008,32,Agent,0,48,Q3,High,Quarterly,4,0
EU115009,66,Agent,0,32,Q2,Moderate,Quarterly,3,0
EU115010,36,Agent,0,58,Q1,High,Monthly,3,0
EU115011,66,Agent,0,10,Q2,Moderate,Monthly,2,0
EU115012,37,Agent,1,5,Q4,Moderate,Quarterly,0,0
EU115013,50,Agent,1,14,Q3,Moderate,Monthly,5,0
EU115014,42,Online,1,39,Q3,Moderate,Monthly,3,0
EU115015,66,Agent,1,42,Q3,High,Quarterly,3,0
EU115016,44,Online,1,43,Q3,Moderate,Quarterly,3,0
EU115017,40,Agent,1,19,Q4,Low,Quarterly,1,1
EU115018,61,Online,1,11,Q3,High,Monthly,2,0
EU115019,27,Agent,0,35,Q1,Moderate,Monthly,2,0
EU115020,51,Online,0,39,Q1,Moderate,Monthly,1,0
EU115021,39,Agent,0,46,Q1,Moderate,Monthly,1,0
EU115022,58,Online,1,38,Q1,Low,Monthly,1,0
EU115023,69,Online,0,22,Q2,High,Quarterly,5,0
EU115024,46,Agent,0,52,Q3,Low,Quarterly,1,0
EU115025,64,Online,1,59,Q3,Low,Quarterly,5,0
EU115026,47,Agent,0,45,Q1,High,Quarterly,2,0
EU115027,28,Online,1,46,Q1,Moderate,Annual,1,0
EU115028,65,Online,0,30,Q4,High,Annual,2,0
EU115029,47,Agent,1,52,Q4,Low,Monthly,0,0
EU115030,33,Agent,1,30,Q4,High,Monthly,3,0
EU115031,48,Agent,0,47,Q1,Low,Quarterly,4,0
EU115032,45,Online,0,50,Q4,Moderate,Annual,2,0
EU115033,65,Online,0,11,Q2,Low,Monthly,2,0
EU115034,70,Online,1,22,Q2,Low,Monthly,5,0
EU115035,40,Agent,0,10,Q1,Moderate,Quarterly,4,0
EU115036,49,Online,1,43,Q3,High,Monthly,0,0
EU115037,50,Online,1,19,Q2,Moderate,Monthly,0,0
EU115038,69,Agent,0,54,Q4,Low,Quarterly,3,0
EU115039,33,Agent,1,15,Q1,Moderate,Monthly,1,0
EU115040,39,Agent,0,60,Q1,Low,Quarterly,3,0
EU115041,63,Online,1,35,Q1,High,Quarterly,5,0
EU115042,57,Agent,0,35,Q3,Low,Annual,4,0
EU115043,25,Online,0,1,Q4,High,Quarterly,5,1
EU115044,29,Online,1,47,Q4,High,Annual,5,0
EU115045,33,Agent,1,45,Q4,Low,Monthly,1,0
EU115046,68,Agent,1,47,Q2,Low,Quarterly,1,0
EU115047,30,Agent,0,53,Q4,Moderate,Monthly,5,0
EU115048,52,Agent,1,18,Q4,Moderate,Monthly,4,0
EU115049,69,Agent,0,26,Q3,Low,Quarterly,2,0
EU115050,50,Online,0,60,Q4,Moderate,Monthly,3,1
EU115051,52,Agent,1,18,Q2,Moderate,Quarterly,4,0
EU115052,64,Online,1,41,Q3,Low,Quarterly,4,0
EU115053,39,Agent,0,18,Q2,Low,Monthly,3,0
EU115054,30,Agent,1,43,Q3,High,Quarterly,4,1
EU115055,51,Online,0,18,Q4,High,Annual,2,0
EU115056,62,Agent,0,32,Q4,Moderate,Annual,3,0
EU115057,28,Agent,1,38,Q1,Moderate,Monthly,4,0
EU115058,35,Online,0,58,Q3,High,Quarterly,1,0
EU115059,45,Online,1,27,Q1,Low,Monthly,3,0
EU115060,54,Agent,1,49,Q4,Low,Monthly,4,0
EU115061,42,Agent,1,56,Q4,High,Annual,2,0
EU115062,59,Online,1,29,Q3,Low,Monthly,1,0
EU115063,27,Agent,0,49,Q1,Moderate,Monthly,2,0
EU115064,36,Agent,1,41,Q4,Moderate,Monthly,4,0
EU115065,51,Online,0,20,Q1,Low,Annual,1,0
EU115066,54,Agent,1,60,Q3,Moderate,Annual,3,0
EU115067,45,Agent,0,35,Q3,Low,Quarterly,1,0
EU115068,62,Agent,0,23,Q3,Low,Monthly,5,0
EU115069,45,Online,1,56,Q3,Moderate,Quarterly,5,0
EU115070,62,Online,0,12,Q4,Moderate,Annual,2,0
EU115071,64,Agent,1,53,Q4,Low,Annual,5,0
EU115072,39,Agent,0,35,Q3,Low,Monthly,0,0
EU115073,42,Online,1,36,Q1,Moderate,Monthly,4,0
EU115074,53,Agent,1,42,Q1,Moderate,Annual,5,0
EU115075,62,Agent,0,54,Q4,High,Annual,0,0
EU115076,45,Agent,0,28,Q2,Moderate,Monthly,4,0
EU115077,41,Agent,0,37,Q2,High,Quarterly,0,0
EU115078,65,Agent,1,20,Q2,High,Monthly,1,0
EU115079,42,Agent,1,35,Q4,Moderate,Monthly,1,0
EU115080,61,Agent,1,54,Q3,Moderate,Monthly,3,0
EU115081,62,Online,1,7,Q4,Low,Monthly,1,1
EU115082,36,Agent,0,34,Q3,Low,Annual,5,0
EU115083,35,Online,1,6,Q3,High,Monthly,1,1
EU115084,44,Agent,1,19,Q3,Moderate,Monthly,5,0
EU115085,33,Agent,0,42,Q4,Moderate,Monthly,0,0
EU115086,25,Agent,1,8,Q1,Moderate,Monthly,4,0
EU115087,27,Agent,1,48,Q1,Moderate,Monthly,1,0
EU115088,45,Online,0,30,Q4,Moderate,Quarterly,1,0
EU115089,47,Online,0,2,Q1,Low,Monthly,2,1
EU115090,33,Agent,0,16,Q2,Moderate,Monthly,0,1
EU115091,43,Online,1,53,Q2,Moderate,Monthly,1,0
EU115092,69,Agent,0,46,Q1,Moderate,Quarterly,5,0
EU115093,70,Online,0,24,Q1,Low,Monthly,5,0
EU115094,43,Online,0,25,Q1,Moderate,Quarterly,5,0
EU115095,47,Agent,0,13,Q1,Moderate,Monthly,1,0
EU115096,51,Agent,1,55,Q1,Moderate,Monthly,3,0
EU115097,51,Online,1,9,Q4,Moderate,Quarterly,2,1
EU115098,63,Agent,1,30,Q2,Low,Quarterly,4,0
EU115099,60,Online,1,9,Q3,Moderate,Monthly,0,1
EU115100,36,Online,1,40,Q4,Low,Monthly,4,1
EU115101,51,Online,0,7,Q3,Low,Quarterly,1,0
EU115102,70,Agent,1,16,Q1,High,Monthly,3,0
EU115103,58,Agent,0,38,Q3,Low,Monthly,2,0
EU115104,57,Agent,1,32,Q4,Low,Monthly,0,0
EU115105,52,Agent,1,60,Q1,Moderate,Monthly,2,0
EU115106,55,Agent,1,29,Q1,High,Quarterly,2,0
EU115107,56,Online,0,43,Q4,Low,Quarterly,2,0
EU115108,44,Agent,1,51,Q3,Low,Monthly,4,0
EU115109,64,Online,1,40,Q4,Moderate,Quarterly,2,0
EU115110,59,Online,0,51,Q3,Moderate,Monthly,5,0
EU115111,55,Online,1,15,Q3,Moderate,Monthly,1,0
EU115112,55,Agent,1,11,Q4,Moderate,Annual,5,0
EU115113,62,Agent,1,9,Q1,High,Monthly,1,0
EU115114,46,Agent,0,16,Q2,Low,Annual,5,0
EU115115,69,Online,0,25,Q1,Moderate,Quarterly,1,0
EU115116,65,Online,1,32,Q4,High,Quarterly,5,0
EU115117,33,Agent,1,45,Q4,Low,Monthly,3,0
EU115118,33,Agent,1,10,Q4,Low,Monthly,3,1
EU115119,39,Agent,0,10,Q3,Low,Annual,2,0
EU115120,37,Agent,0,30,Q1,Low,Monthly,5,0
EU115121,46,Online,1,57,Q2,Moderate,Monthly,0,0
EU115122,40,Online,1,20,Q4,Low,Quarterly,3,0
EU115123,56,Online,1,41,Q4,Moderate,Quarterly,4,0
EU115124,26,Online,0,60,Q2,Moderate,Monthly,1,0
EU115125,50,Agent,0,34,Q1,Moderate,Annual,2,0
EU115126,38,Agent,0,1,Q1,High,Annual,4,0
EU115127,62,Online,0,32,Q4,Low,Annual,4,0
EU115128,58,Online,0,40,Q4,Moderate,Monthly,0,0
EU115129,32,Agent,1,31,Q2,Moderate,Monthly,5,0
