Cust_Id,Age,MonthlyIncome_EUR,MinBal_EUR,MaxBal_EUR,Age_with_Bank
173668,60,3620,7658,66829,20
173669,64,4251,4879,26855,21
173671,64,4454,8773,93024,20
173673,63,3626,7010,49053,21
173674,63,3377,6883,42800,18
173675,66,3568,8262,61335,17
173676,63,2889,5771,40786,17
173677,63,3684,7951,49714,18
173678,64,4581,10599,32096,21
173679,57,3438,13210,64638,22
173681,60,3955,7033,35904,16
173682,64,4761,9122,42996,17
173683,60,3605,7902,41100,19
173684,61,3334,6868,61568,17
173686,63,2979,8216,52582,18
173690,64,3790,7305,60018,17
173691,63,3813,9603,37251,19
173692,65,4069,8920,62841,19
173693,63,4832,6169,92568,19
173694,63,3471,6240,56626,21
173695,61,4307,7357,59135,20
173697,63,4203,8296,50042,21
173699,54,3121,8175,45452,19
173700,66,3839,6479,50447,16
173703,58,4652,11478,90940,18
173704,65,2769,8180,69530,17
173705,66,4127,7134,50673,21
173706,64,3806,8693,53414,20
173707,62,3491,6362,44261,16
173709,60,3873,4309,72397,21
173710,62,3223,8625,55019,22
173712,58,4344,7199,66996,20
173714,58,4429,9529,53852,19
173716,66,3973,10026,66018,18
173717,66,4154,9641,45164,20
173718,63,3448,7077,52695,21
173719,60,4081,9554,44330,21
173722,65,4205,5787,58101,23
173724,61,3909,8882,65883,19
173726,65,4436,6366,18418,15
173727,62,3663,7768,31196,19
173728,56,3439,7084,52225,19
173729,65,4309,9842,39116,17
173731,61,2894,8279,19085,21
173732,64,3843,7422,49153,19
173733,61,4660,8527,55901,18
173734,64,2862,8787,85334,19
173735,64,3608,8144,80955,21
173736,62,2418,6033,21046,16
173737,63,4114,9849,73691,18
173738,62,3967,4318,54022,18
173739,63,4211,9341,20274,17
173740,59,4596,9525,59974,20
173741,62,4323,9405,25960,19
173744,62,3770,9511,63634,19
173746,63,3446,6820,62478,18
173749,57,3250,8516,56670,22
173751,62,3199,5949,79569,20
173752,55,3513,6926,25029,18
173753,56,3156,8622,104398,19
173755,64,3258,7332,58852,20
173756,66,4515,10276,34611,21
173757,59,3543,8424,64917,20
173758,58,4233,7934,55707,21
173759,59,3067,8871,51993,20
173763,58,2961,7242,39228,21
173764,63,3509,9972,80389,23
173765,54,4114,6330,68338,20
173766,62,4456,2500,88288,17
173767,64,2760,6586,60221,20
173768,61,3952,12395,49663,18
173769,58,3630,7094,33647,17
173770,64,2962,6464,69778,19
173771,61,2952,6827,34936,20
173773,58,3944,6941,45516,22
173774,58,4226,12334,53886,17
173775,65,4347,10769,58595,18
173776,58,3432,5937,73928,19
173777,56,4039,10283,72937,20
173779,61,2885,6575,37389,20
173782,64,3378,7933,34486,22
173784,62,3616,10699,44640,19
173786,65,3430,9734,69955,20
173787,63,3513,6566,31608,19
173788,63,3270,9738,76912,15
173790,62,3947,13713,75053,24
173791,56,4554,8664,92492,20
173793,60,4064,9606,83083,20
173795,66,4280,8193,47048,20
173798,64,4783,8750,42640,18
173799,59,3522,11335,51296,20
173800,58,3025,6998,37847,18
173801,64,4011,4991,34395,17
173804,62,4334,11801,50128,19
173805,57,3130,10684,36838,20
173806,63,4091,11285,76263,20
173807,63,3605,11350,60979,16
173808,65,3192,6454,44646,17
173809,62,4149,8117,49676,20
173810,65,4117,8261,59617,23
173811,63,3552,6011,59883,20
173813,66,3488,5961,64129,19
173815,64,3722,4129,46510,20
173816,61,4086,7994,72389,22
173817,61,4138,8908,51267,19
173818,60,3746,9049,60413,22
173819,61,3614,7145,54862,20
173820,61,3961,10014,32884,20
173821,63,3042,7713,53049,19
173822,60,3056,4666,54288,17
173823,64,3524,9418,47170,22
173825,63,4341,9596,17691,23
173827,62,3990,11520,66364,20
173829,64,4293,7012,82021,21
173831,65,3765,3938,86389,19
173833,64,4539,8178,56029,15
173834,60,3766,3597,52784,21
173835,64,4798,7690,63512,22
173837,54,3649,6183,51162,19
173838,63,4656,7521,43863,20
173839,63,3768,9183,55854,22
173842,63,3789,7615,52316,21
173843,58,4070,8946,57778,19
173844,63,3398,6668,57809,20
173845,63,4237,6165,75878,19
173847,63,4854,7286,43508,19
173849,63,4360,2445,81968,22
173850,61,3804,4726,71289,18
173853,58,3506,7779,42122,18
173856,65,3560,7257,70893,19
173857,58,4300,8129,54855,19
173858,65,3285,6941,59213,18
173859,66,3703,9329,43512,21
173860,66,4680,11451,86684,18
173863,63,2809,12019,70000,19
173864,59,3074,9248,85644,19
173865,66,4320,6010,72086,19
173867,66,3743,5902,55727,21
173869,63,3981,8206,52857,20
173870,65,3771,5900,53949,17
173872,66,3989,9025,33339,20
173875,63,3957,5984,62192,19
173877,65,3931,6869,41479,18
173878,65,3215,10474,50020,18
173879,62,3265,4253,59197,21
173880,64,3421,9157,38932,24
173881,66,3656,9065,50403,21
173882,62,4060,9169,33523,21
173883,62,3865,9907,71052,18
173884,61,3927,5469,63320,20
173887,66,4208,7912,41822,17
173888,58,4194,8228,46776,20
173889,57,3850,8737,26490,18
173890,65,3621,7442,80357,19
173891,63,2821,7299,15958,20
173892,66,4075,2389,50029,19
173893,66,3923,7750,66426,19
173894,61,3294,6337,53430,18
173896,65,4075,8997,68112,19
173899,56,4286,11768,56986,21
173900,58,3696,9878,72529,19
173901,63,4053,8684,75288,17
173902,62,4141,11346,54326,21
173903,64,4879,15279,33027,21
173904,63,3889,7493,56077,17
173905,66,3868,8708,40287,19
173906,65,3717,4989,54606,17
173908,63,3673,7957,22602,21
173909,65,3232,8085,46368,16
173910,66,3682,5792,77072,18
173911,64,3333,8318,60405,17
173912,64,3419,5335,54945,18
173913,61,3766,1818,75534,20
173915,64,3823,6987,58220,20
173916,60,3966,7015,54390,19
173917,66,4643,5370,40959,23
173918,59,3962,7186,79609,21
173919,66,4188,9066,54579,15
173921,61,3690,7124,39928,18
173923,63,3392,6042,50444,19
173924,63,4000,9961,31629,20
173927,64,3461,10862,67900,22
173930,59,4082,7473,55971,20
173932,64,4005,8582,31658,22
173935,61,4238,8874,21626,19
173936,64,4088,6190,70835,21
173937,66,3316,7387,66488,19
173938,61,2792,7231,46699,21
173939,63,3475,7856,49018,19
173940,60,4740,7186,42504,21
173941,57,3843,8960,32466,20
173944,62,4554,7952,60390,20
173945,66,3785,8547,53971,24
173951,66,3872,7381,12219,19
173952,64,3353,3853,48779,19
173953,65,2664,6723,13369,22
173954,60,3965,9230,58184,20
173956,66,3736,6122,77852,18
173957,61,3026,6104,52466,17
173958,60,3629,6109,49753,19
173959,64,3536,6605,72583,19
173961,65,4663,10765,47203,18
173963,65,3390,8382,79348,17
173964,60,3074,10524,35522,19
173966,60,3395,5800,68117,24
173968,57,3735,7486,26122,23
173969,65,3366,12958,45655,15
173970,61,4140,6262,71801,21
173972,62,3347,9144,42330,19
173973,58,3426,4012,30145,21
173974,58,4304,9220,62917,19
173975,61,3726,12296,46366,18
173976,61,3192,8859,49345,20
173977,64,4543,8551,45063,18
173978,64,4191,7663,59935,18
173979,65,4824,10205,39085,20
173980,65,3748,9788,42647,15
173982,64,2664,5497,26863,23
173987,62,3745,8475,87269,21
173990,60,3631,9227,92078,22
173991,64,4035,6483,104155,22
173992,62,4166,6908,37198,21
173995,62,4121,8474,59778,22
173997,65,2958,8384,67844,20
173999,63,3811,12391,45293,18
174001,61,4076,6526,25435,22
174003,62,3802,8937,37810,21
174004,63,3111,6756,93532,19
174006,64,4542,9577,47657,19
174008,60,3342,7869,63970,19
174009,64,3163,5853,42290,17
174010,66,3721,4903,50740,19
174011,66,4402,6192,69726,18
174012,63,2918,9032,24076,20
174013,64,3791,9078,47093,17
174014,62,4547,4477,69221,22
174015,66,3153,11725,31658,19
174016,64,2740,9331,26569,18
174017,64,3687,8461,52702,17
174018,65,2966,5222,65019,21
174019,62,3736,10143,51791,19
174021,63,3023,9639,44846,19
174022,64,3679,11919,52076,21
174025,64,4332,11105,41735,22
174026,58,4691,5185,50185,21
174028,62,2898,10393,47463,22
174029,62,3409,8160,83758,20
174030,61,3996,9843,50104,17
174031,62,3123,6786,51199,19
174033,63,3196,9750,72279,23
174034,64,3387,8051,61165,18
174036,63,4206,7394,57298,19
174037,61,4222,10736,65055,19
174038,63,3972,8686,49228,21
174040,61,3544,6046,82003,18
174041,63,4220,5685,63098,20
174042,65,3877,8404,70600,22
174047,64,3756,7176,56875,22
174048,60,3476,9219,69619,19
174050,57,3866,3640,62101,19
174051,66,5147,8895,37177,21
174052,58,3264,7457,40578,19
174053,59,4016,6903,51095,20
174054,63,3581,5129,53546,15
174055,65,2961,11257,57086,23
174056,60,4660,8203,57059,24
174058,66,3549,10636,68195,24
174060,62,5098,8681,61726,20
174062,65,3692,9243,74090,21
174063,66,3527,4853,71922,21
174064,66,3863,9857,43085,21
174065,65,4128,6992,73565,17
174067,62,3587,3845,31031,14
174068,63,4861,6569,89778,16
174070,61,3812,8590,69603,20
174072,63,3535,6126,74424,20
174074,61,3139,6536,54402,21
174075,60,3121,5266,52027,20
174076,65,2963,4959,62764,17
174077,63,3522,5529,34429,21
174078,56,3125,11135,46534,23
174079,60,3885,7637,76822,24
174080,62,4512,6105,78373,20
174081,61,3352,9773,35045,18
174082,61,4597,9527,57522,16
174083,65,3342,7761,32959,20
174085,56,3551,5073,52667,20
174086,65,3561,8143,59115,19
174088,65,3639,9362,68035,15
174089,60,4408,9664,71787,18
174090,64,2212,2994,60995,19
174093,61,4046,8935,25500,19
174094,61,3184,6777,63154,18
174096,58,3334,10908,12548,18
174097,59,2488,6783,31728,19
174100,61,3981,8215,32779,23
174101,61,3233,4999,51465,19
174102,58,4534,7778,39054,21
174103,65,3775,10146,64944,18
174104,62,4049,7140,51315,19
174105,64,4521,8199,58502,21
174106,63,3965,8646,71024,18
174107,66,4964,10351,74208,18
174108,63,4065,6384,36590,14
174109,61,3084,7473,32482,21
174110,61,3904,5989,31502,17
174113,65,4427,8858,54068,21
174116,63,3558,4850,48801,19
174117,60,4557,9258,14939,16
174118,61,3678,8553,46091,20
174119,57,4273,9875,42334,18
174120,64,3820,10554,29148,19
174121,63,3702,11734,67618,22
174123,62,3253,8136,41244,18
174126,64,4876,8133,60856,15
174127,66,3979,6333,26934,17
174129,65,4080,9456,36514,20
174130,65,3323,5623,66455,20
174131,56,3742,5218,76234,20
174133,59,3819,9072,52345,24
174135,63,4199,11421,52022,21
174136,63,4650,7544,55178,21
174138,56,3896,5777,40204,21
174141,61,4438,4257,48798,18
174143,65,4279,11333,27334,22
174145,66,3743,7446,56334,17
174147,60,4500,9286,47349,23
174149,65,3206,3641,71227,17
174150,65,3660,5490,44790,16
174151,61,3941,5385,70783,18
174152,66,3555,9882,61465,18
174154,55,2897,7876,55003,22
174158,60,4948,8963,58597,16
174159,64,3331,7947,56398,19
174160,63,3640,9894,53041,21
174161,65,3222,6759,59111,18
174164,64,4191,3580,23674,20
174165,63,4501,10591,51357,18
174166,59,3974,8388,33363,21
174167,60,4772,6880,67862,20
174168,63,4175,4782,60960,15
174169,61,3994,7739,60930,19
174171,61,4080,12011,55388,17
174172,55,3985,11468,64355,21
174173,65,3354,6510,51233,19
174175,57,3827,6663,71849,21
174176,64,3875,9566,81276,20
174177,60,4204,6724,34049,21
174178,66,3093,9848,62285,21
174181,65,3647,8792,49975,20
174184,65,4032,8827,40392,21
174185,66,4530,9163,42277,18
174187,57,3516,7813,34732,19
174189,60,3275,9098,42284,16
174191,59,4158,10465,33421,23
174192,61,3578,9203,61229,20
174193,58,5747,13212,85415,22
174195,59,4019,6693,48488,16
174196,66,4536,6015,50364,23
174197,64,3682,4276,26864,22
174200,66,3582,11308,47435,18
174201,61,4250,6708,73578,22
174202,61,3267,8499,67900,18
174203,63,2159,6073,40732,22
174204,58,4033,6183,53668,20
174205,64,3161,6955,29616,19
174206,63,3739,4902,33232,17
174209,64,2649,8487,57175,20
174210,62,4105,4138,64551,21
174212,65,4157,6799,63285,19
174215,62,3666,11050,49568,17
174216,63,3540,10841,73138,19
174217,59,3699,5701,50052,18
174218,66,3749,4282,61111,19
174219,65,4286,6160,56358,23
174220,65,3783,8128,55041,18
174221,60,3865,11025,44680,22
174223,63,3741,8534,37965,17
174224,62,4553,8772,31803,19
174225,63,3929,7555,54889,22
174227,60,3160,11323,33014,20
174228,64,3343,12501,67343,19
174229,63,4326,9036,66843,22
174230,65,3185,8301,48121,21
174231,65,3042,7783,57727,18
174232,63,3867,8553,62855,22
174233,63,4609,12080,53949,20
174234,63,3508,7352,66910,19
174236,57,4580,5936,34730,20
174237,59,3555,11220,47439,18
174238,63,2642,2316,75601,18
174239,62,3244,5391,32832,23
174240,66,4532,6853,56389,18
174242,65,3512,12397,25257,18
174243,61,4602,12794,75833,19
174244,63,3556,12417,44514,21
174245,65,3421,2182,25976,23
174246,61,4008,8182,71887,20
174247,61,2819,8089,15019,16
174248,64,4079,7324,45544,19
174249,65,3369,7477,51412,17
174250,65,4760,12338,42309,21
174251,61,4183,10482,62624,21
174253,62,4074,6162,32040,21
174254,66,4818,8030,31139,22
174255,59,3297,10028,32461,18
174256,66,3601,12194,58585,20
174257,61,4092,5457,73715,20
174258,63,2742,8160,46605,22
174259,61,4060,5775,36817,22
174261,64,4281,7083,73559,16
174262,66,4032,8965,56417,17
174263,66,4543,8243,40147,18
174264,63,4539,9104,53669,17
174265,58,3767,6253,42477,18
174266,66,2531,7909,32124,18
174267,65,4262,5500,50613,19
174268,59,3500,11229,105780,23
174269,59,3944,10088,49670,18
174270,64,2756,6513,45369,22
174272,58,3576,6159,75862,21
174273,62,3983,6035,64190,21
174274,62,3938,15120,44218,19
174275,62,2874,9795,26942,20
174276,66,3930,9150,58381,23
174278,66,4100,11365,73613,22
174279,61,3020,15910,46460,19
174281,63,3353,5193,57217,19
174282,66,3852,7420,26215,14
174285,60,4124,11826,34620,17
174286,59,3132,8837,38045,17
174287,56,3259,7419,49194,18
174288,66,4541,7630,54459,17
174289,59,3745,6202,57671,19
174291,64,3244,8951,36534,22
174293,66,3215,8130,48129,18
174294,65,2730,11150,49799,20
174297,60,3785,6503,58584,21
174299,64,4836,12344,60721,16
174300,62,3568,7274,49055,19
174301,56,3423,10051,71010,16
174302,60,3821,9048,37786,18
174303,59,3964,7225,45603,17
174304,58,4348,7323,58645,22
174305,53,3937,5147,67953,16
174306,65,2911,8779,28817,21
174307,62,4208,10037,71575,14
174308,63,3984,7587,62785,18
174309,64,4724,3462,34082,19
174310,66,3677,6703,16497,19
174313,64,4382,8771,58372,20
174315,65,4380,9437,34322,16
174317,63,4479,7626,66079,17
174318,66,3336,9342,58899,22
174319,66,4209,8519,56952,20
174320,61,4081,5986,58481,20
174321,65,3958,6024,51560,17
174323,51,3600,9547,49261,23
174325,61,3152,7694,66802,22
174326,63,2982,3503,46872,20
174327,60,3833,7013,62625,17
174328,65,3190,11155,73805,21
174330,66,4318,8249,45946,18
174331,61,3571,6221,69198,17
174332,64,5285,7313,36196,20
174333,57,4911,8075,71732,19
174334,62,3650,10026,37750,21
174335,64,2966,8956,58256,21
174336,64,4147,6992,83423,24
174337,66,4483,5110,66394,20
174340,66,3459,11889,66283,16
174342,58,4511,11627,49930,21
174344,65,4351,8624,85689,18
174346,61,4173,10527,52674,17
174347,61,4411,6123,55320,17
174348,60,4559,11695,57366,23
174349,62,4130,7095,55260,16
174350,60,3309,10891,52743,21
174351,64,5126,8164,53722,19
174354,61,3484,8246,44547,20
174355,64,3375,5965,74486,17
174360,60,3755,9280,56040,22
174361,63,3664,8329,26841,21
174362,60,3200,3729,45485,18
174363,66,3922,8130,37773,18
174364,63,4415,8268,56912,19
174365,61,3589,11041,82181,19
174367,62,4342,10370,64477,21
174368,65,2473,10352,47126,20
174370,59,4562,7679,75142,18
174371,62,4206,6320,60147,19
174372,64,3673,9107,54048,18
174374,63,3901,9258,95509,19
174376,63,3528,6230,70368,19
174378,58,3274,7539,85289,21
174379,64,3839,5520,85893,24
174380,65,4209,7669,69249,20
174382,64,3817,8450,83676,22
174383,63,5340,9927,39956,22
174384,63,3124,10022,66518,19
174385,62,3430,7727,61626,20
174386,66,2754,5696,61482,20
174387,66,2792,5961,27009,18
174388,64,4514,9754,43812,17
174389,60,4025,7052,57516,21
174390,65,3588,10401,66006,20
174393,66,3849,6831,31364,18
174394,64,3993,11026,52966,16
174395,65,4822,10548,49216,18
174396,66,3242,3510,72792,19
174397,60,4461,7901,79525,21
174399,56,4066,7737,66500,15
174400,63,4662,12691,32732,19
174403,66,3467,7775,62493,19
174404,59,3841,6856,46624,17
174406,61,2978,6123,71567,20
174409,54,4586,11054,54735,19
174410,64,4844,8002,38189,19
174411,64,4599,5595,55938,16
174412,59,4269,9565,59579,21
174413,65,4499,6715,41985,20
174414,62,3184,5759,98763,19
174416,63,3405,5898,80412,19
174418,64,3023,5958,55261,23
174419,60,4237,10473,62885,17
174422,58,4203,9073,82418,18
174423,60,3452,11802,61896,20
174424,62,4363,10288,45023,19
174425,62,3971,8444,45213,20
174426,63,3378,4253,57600,18
174427,66,3309,9987,58948,24
174428,58,3628,8305,19581,20
174429,62,4805,8484,59623,20
174430,59,3550,6644,53186,24
174431,63,2881,7437,86021,20
174432,65,4274,6517,87391,20
174433,64,4732,7470,42992,16
174434,65,3395,9845,80078,17
174437,58,4888,4219,44834,19
174439,61,3531,9111,42053,21
174440,66,4700,9216,93370,21
174441,59,4116,11586,36467,22
174442,65,4248,5857,64343,21
174444,66,2833,10082,52493,22
174445,64,3548,4526,35235,19
174446,65,3561,10254,27500,20
174447,61,4216,8071,61887,21
174452,58,3596,12765,51633,19
174453,65,3749,7149,60709,21
174455,63,4082,8092,62312,19
174457,61,3953,7370,61867,21
174458,64,3482,11770,101717,19
174460,62,3952,7730,76907,20
174462,65,4201,12263,52724,19
174463,65,4651,7760,76180,21
174464,60,3507,8741,72697,20
174465,62,3624,5299,35074,20
174467,63,3906,8921,67040,21
174468,61,4049,6339,74894,21
174469,57,3715,7043,46958,20
174475,64,5004,10922,70580,19
174476,66,2977,6215,33874,17
174479,66,4239,7126,22817,21
174480,61,3570,12420,50462,19
174482,65,3565,8586,61564,19
174484,63,2411,11762,20071,21
174486,65,4346,7468,73761,17
174487,60,4058,4695,84066,17
174488,64,4281,11484,50951,20
174491,64,3619,7813,82186,18
174492,64,3799,12770,29656,19
174493,59,3025,7595,21491,19
174495,61,4248,9357,36210,19
174496,64,4195,6815,69078,19
174497,61,4209,7856,19361,19
174498,60,3502,6357,71063,18
174499,63,3263,12355,75164,20
174500,62,2726,7837,75442,16
174501,61,4125,8275,75195,19
174502,60,3671,5681,100229,18
174503,63,3108,5571,49945,20
174505,65,3035,5291,56209,19
174508,58,3865,8459,63377,15
174509,65,3694,9471,59754,19
174510,56,4189,9632,66756,20
174511,65,4245,7807,59537,19
174512,60,3847,8295,38801,20
174513,65,3657,9291,55925,18
174514,61,2975,7896,43336,23
174515,64,3982,6843,94368,19
174518,57,3739,8589,85824,22
174521,65,3690,6542,35464,20
174522,61,3840,12012,52641,21
174524,64,3805,9281,38437,20
174525,61,4647,5803,84029,21
174526,65,4110,4844,69584,19
174527,66,4275,7342,75765,21
174529,59,3336,10239,72948,18
174531,62,4481,7398,46653,17
174532,65,4500,6329,45684,19
174535,65,3530,7532,69981,21
174536,65,3656,7999,57074,17
174537,61,3439,8408,64073,22
174538,63,2750,8791,65430,19
174540,65,3636,11576,95288,19
174541,65,2790,10147,40610,17
174542,62,3784,10780,49395,23
174543,63,4152,7843,48277,18
174544,63,3757,8258,45190,20
174545,61,4442,11245,55269,19
174546,64,4546,8410,73118,20
174547,61,3089,11308,63202,19
174552,56,3942,6142,41123,18
174553,60,4099,10397,69504,19
174554,64,3485,9093,64318,20
174558,64,3999,8936,18671,21
174561,60,3655,10964,43411,19
174563,64,3540,6248,60938,22
174565,60,2861,8763,64519,19
174566,65,3470,6944,84253,17
