Cust_ID,Age,BillAmt_Product,BillAmt_Service,BillAmt_Pre,Vintage
30617,28,10749,3091,10608,1
67865,57,85562,35582,56974,7
48826,32,25943,16727,24270,3
20562,29,14991,2800,14263,1
89226,59,68746,33225,51204,8
61117,44,37264,16066,29137,4
43368,33,45941,15372,34489,5
58207,42,45532,14774,34863,4
60734,30,54901,17083,20334,3
74314,54,94371,32614,68393,8
32439,25,8318,4039,13936,1
29458,25,12632,4842,10433,1
87408,48,88632,40312,44075,8
57861,43,56767,14295,34823,2
45485,30,41703,18620,39986,2
66871,46,85011,37665,53258,7
45062,45,36648,15891,38991,3
55288,44,37320,15346,25177,2
52578,45,35421,19947,29412,5
23607,29,15678,3054,12187,1
89498,62,79780,37880,69178,5
40387,31,51298,19548,30330,3
32990,25,15130,3033,13896,1
60654,41,50727,14904,29918,5
88637,54,77668,32362,53876,7
53939,38,28849,15038,29756,5
14297,29,16359,3424,14165,1
77645,50,76550,30641,64908,5
91512,58,83696,31242,45146,8
35506,26,7159,3977,13792,1
70284,53,71900,44577,44478,5
64034,31,40323,17168,28463,2
66809,62,92082,48100,55067,6
19450,26,5780,4302,11372,1
53387,37,28789,15500,29440,3
55738,31,34606,17389,24212,4
64744,36,48849,13597,22392,2
90906,65,94332,36440,69704,7
26534,26,13640,3978,12182,1
67371,53,87313,48967,70001,8
76070,65,67341,39411,68895,5
34474,29,17429,2598,13935,1
53704,45,36639,14216,32731,2
79155,58,89308,30311,66049,8
22943,27,14511,3491,14453,1
19909,28,12000,3207,14818,1
37978,27,6169,3390,14720,1
46134,36,25963,16744,32126,3
72778,61,92986,47247,64670,6
35034,28,12783,4710,13795,1
23887,29,17034,3820,14013,1
17110,28,14907,4749,14345,1
41592,31,36385,15640,37442,4
72941,47,86374,41344,61260,5
72755,59,90055,33691,48577,5
32097,28,10978,2576,12954,1
90040,58,95341,34581,67743,8
28154,25,16715,3265,14696,1
38394,29,10041,4347,10031,1
87863,62,87596,44926,60988,6
59307,44,46828,14965,38227,2
59918,41,32505,12647,31441,3
81946,58,92364,44720,61961,6
13381,25,11654,4645,13710,1
84745,53,88001,40717,64139,7
12817,28,8181,4239,11058,1
15022,27,19902,3728,11495,1
76837,46,89532,39753,56227,7
24064,29,10909,3215,14665,1
82986,65,78781,39757,59702,6
34385,25,6897,3830,12487,1
70395,52,80859,44330,53818,5
85257,49,75580,39415,44405,6
64519,32,27311,14690,26985,2
13629,29,12952,2890,12272,1
15496,27,18938,2929,13354,1
56727,39,42644,14974,38547,3
55366,43,43877,12341,32338,3
92004,61,74635,42517,60402,7
61285,38,58594,14079,21380,5
87837,52,97072,40119,58295,7
47532,38,56536,18402,22839,3
70818,46,82924,35446,53508,5
55236,37,48732,18690,32073,4
83988,60,98838,42919,40238,6
81834,48,76254,44649,48244,8
15376,25,14591,2804,11744,1
84390,59,86162,38080,62113,7
30782,26,18598,3452,11766,1
50290,34,30253,15787,22882,3
26890,25,10697,3931,13991,1
84696,63,98275,34155,61147,6
81530,64,89000,30598,67453,7
87740,58,98481,31757,54483,5
57975,32,56270,16114,20085,4
62122,43,27570,12220,35633,2
78772,56,99606,37543,59115,6
71184,53,83793,31206,40706,6
48831,35,53761,17021,23076,5
22277,27,14660,5012,14540,1
21739,25,16716,4038,11793,1
88215,64,73780,42483,46557,8
34070,26,7395,3423,13425,1
79325,64,67653,48599,50066,8
72551,54,96465,47374,48163,8
38083,28,15516,3344,12294,1
84521,65,96355,35274,68572,7
25069,26,9523,2714,14881,1
49159,42,28229,17010,31053,2
49364,39,36151,12966,35810,3
60981,40,30264,15208,26991,5
87467,47,74510,44436,60050,5
65877,44,30489,15426,26210,4
26553,26,15812,3233,11094,1
64094,39,50452,14102,21119,2
80056,57,83318,40756,40350,7
49040,41,25786,17181,38707,5
43453,44,34184,18497,25544,4
66219,60,65311,39471,68442,7
76892,59,87608,45154,49651,6
14005,28,12495,4952,11900,1
88120,57,68208,31605,41988,5
44508,33,47012,14655,39426,4
62980,30,53418,13776,37181,4
70156,64,93806,36106,70015,5
39813,32,51806,19527,31874,5
40543,34,59872,16862,20587,2
20435,27,9067,2622,13008,1
74052,50,72816,37949,65378,6
86752,60,65308,42998,50491,6
41630,39,40810,12055,25659,5
22113,26,6219,3950,11408,1
60225,39,39781,13578,34197,3
59680,45,58380,13442,38607,3
41747,33,31167,12179,21365,4
42205,30,28757,18585,36595,5
88566,59,75235,32448,69612,7
63243,38,51636,13909,27386,3
25328,27,18472,4676,14355,1
53498,30,49971,16536,38301,2
61679,44,57144,17253,28281,5
47485,30,44762,18478,26008,3
23789,25,17675,2699,13003,1
52429,41,42123,13072,21847,4
20057,28,7255,3312,12588,1
31711,28,14773,3625,10478,1
57074,45,50380,16801,30623,2
44704,31,53843,14869,22574,2
74142,49,67207,45492,53317,5
26501,29,8585,2976,11252,1
64553,37,38640,13601,29821,3
40643,40,58396,17806,35535,4
79583,51,93539,39528,47551,5
81166,48,94670,42300,67023,6
88876,46,79640,40752,67696,6
28851,28,9531,3294,12276,1
29401,25,8547,4870,11236,1
14365,26,5251,3829,10400,1
63305,43,25266,17011,20787,4
20993,26,5978,4824,14993,1
35304,29,11311,4553,12432,1
52498,40,27292,14689,27960,2
30749,27,15312,2619,11342,1
64000,45,33865,16954,35602,2
64803,32,35266,16018,33204,3
71587,51,85369,30158,48151,8
49671,40,32659,17660,36239,3
54263,31,53263,12966,36954,3
54433,30,39064,16019,26216,3
70289,58,74857,46592,50657,8
27558,26,11223,4492,13190,1
12518,25,16637,2975,14733,1
37411,26,6807,3576,10499,1
54580,37,51986,14132,20921,5
45267,39,31237,13599,35714,2
37406,25,8021,3712,11734,1
19116,25,8481,3031,13085,1
73930,54,72930,30227,55858,5
90059,59,90803,47161,42804,8
35748,28,7821,3871,13209,1
50394,37,47074,17730,36507,3
40212,39,55635,14162,36420,2
59782,36,30490,16799,34715,5
68580,64,96853,35156,54446,7
19803,29,8606,2644,10497,1
39796,42,49178,17934,31009,3
65874,36,56850,14158,22482,5
85725,49,98815,45258,42641,6
68004,65,97320,43046,45922,7
64734,36,56800,18500,29560,4
70297,47,87299,32548,43599,6
87993,62,74213,44685,55290,7
48455,44,42343,17996,38317,4
66348,59,88246,45860,69425,6
62044,40,27993,15798,23285,2
60466,31,29984,16956,30924,4
70673,47,95150,41191,67657,5
30620,29,18991,2677,14937,1
51452,30,29027,15812,36173,2
78107,47,98294,44425,66883,7
26194,29,16831,4116,13290,1
89437,57,66748,35303,64020,5
67436,63,91810,36281,62654,8
42219,39,52380,19454,20744,5
68176,54,74757,31753,50592,8
49670,31,33133,12405,37081,3
78965,57,75133,35324,41222,6
45475,31,26467,16771,37493,2
41922,33,39825,18894,37846,5
44251,40,46348,12352,31900,2
74483,50,83181,34246,52239,7
18856,26,16556,2899,13813,1
56677,39,55806,15558,33642,2
75127,63,80435,32199,64195,6
63384,45,31366,18532,35820,4
81549,54,94206,45933,69595,7
63569,36,55403,16084,23228,2
79400,59,84553,30470,55795,5
65215,32,47282,17810,38098,5
75225,55,74253,48560,67062,5
51797,44,46940,19941,27303,4
86847,61,99677,42336,41695,7
56394,36,30803,19271,20176,3
78007,52,93579,36450,47434,8
39475,38,53172,12787,35135,5
21783,28,5490,3409,14531,1
26555,26,9560,4809,10769,1
57796,40,36555,18507,27706,2
62034,45,42527,17726,37666,4
86388,60,86088,32867,63475,7
82743,49,84100,31298,47063,6
48533,43,51973,18761,39021,4
76899,45,76730,35549,55202,5
57483,42,28300,14756,28110,3
25274,29,18009,4957,14897,1
88894,62,70151,42221,42857,7
71232,62,77317,46248,50709,7
73630,63,86310,39665,53047,7
48401,40,34851,17194,38939,5
14526,28,11407,3293,10071,1
35934,27,6191,4755,13859,1
13622,25,11023,4199,12462,1
77988,46,78926,45628,44654,5
71204,55,97172,42862,47898,7
58282,31,28759,15622,21540,3
37897,28,18319,4509,12360,1
69336,51,99811,43390,48520,7
87853,64,71286,43342,56738,8
13460,25,11601,2721,15018,1
79808,55,96352,48384,65357,7
46324,36,58937,14807,27977,5
17733,27,19147,3172,10409,1
25011,28,11250,4770,11577,1
75353,61,95854,41855,48723,7
89588,46,83390,44981,46546,8
27419,28,10800,3754,10382,1
37652,28,10289,4817,11788,1
24896,26,6841,3505,10949,1
26276,25,8954,4052,14770,1
89126,60,74152,39570,67666,7
76894,49,84449,36457,65551,5
39942,42,29706,13028,24451,5
32104,28,9152,4720,10207,1
65869,37,37239,18316,36322,4
84822,59,79883,47968,66467,7
28607,27,6740,2884,13790,1
59609,40,42446,19009,36840,2
80541,55,97160,49697,64965,6
43823,38,31066,16403,27749,2
31951,27,9299,2580,12168,1
30066,26,9295,4228,14569,1
73173,55,89285,47114,55543,7
54922,43,57764,17778,39960,3
58326,32,36739,17721,24451,3
66695,61,82752,31373,63290,5
51236,36,47219,13346,21974,5
31812,26,15028,3996,10065,1
66356,49,82344,33827,45965,8
29951,28,17946,2543,11573,1
24035,27,9820,3848,10798,1
56928,32,27322,17030,29343,2
83609,61,70872,34950,49554,7
82894,55,66473,35952,58803,8
56402,38,50137,15310,21313,2
82198,50,90374,41685,61064,5
87514,54,91464,31476,66228,6
75099,62,90968,44737,40521,8
47674,44,54207,15551,37949,4
57117,45,26789,15474,21136,5
66315,59,82723,40330,47282,6
85575,54,75505,43329,41979,8
17232,28,15963,2732,13092,1
76574,57,84124,48140,41972,8
79013,53,69626,37397,41905,5
38877,26,10509,4276,14207,1
87698,49,68141,37799,60902,6
30555,25,7599,2649,10837,1
39543,31,36238,18132,26482,3
79152,57,84796,35059,54557,8
60197,30,56685,17514,29485,3
29318,26,5728,4098,10789,1
12257,27,19348,2611,13826,1
91478,53,68658,38905,60007,5
26004,27,10992,3005,13996,1
45731,39,35831,13460,28552,4
56423,39,50363,14045,29269,3
55974,42,32517,16144,22321,2
52546,40,36540,15857,32617,5
25430,25,14055,3567,12714,1
60562,33,53168,19936,39421,5
14645,28,18202,3723,13836,1
40052,45,45693,12668,24424,3
62335,42,58334,13990,29422,2
70131,54,72646,42299,64349,7
44360,32,39471,16814,28061,5
27542,27,5235,3241,14225,1
19992,25,15030,4816,11033,1
28337,25,7449,3905,12892,1
72670,47,79690,49271,59095,5
77135,65,70390,49726,42184,8
56879,34,29321,14260,30880,3
14064,27,10287,4096,13460,1
12861,28,9907,2598,11878,1
70485,57,65853,36522,51403,6
52997,39,29677,14713,29538,5
53256,36,39815,14853,20863,3
55539,43,43122,14338,24645,3
77237,55,84923,43782,53090,8
78435,62,65093,38796,66739,6
17933,26,17901,3149,10659,1
62940,44,55600,14201,28632,2
91737,61,72254,30305,46381,6
85998,63,92158,43484,47200,7
85187,59,73496,44943,57998,6
82314,48,65530,31286,65184,5
83355,61,87284,33336,45950,5
60530,30,36371,19636,40025,2
12193,26,18735,2548,10206,1
68396,50,69682,48727,43812,5
83557,57,66417,49464,40732,7
31217,26,13485,2631,13986,1
51427,40,51729,15753,22775,2
20945,28,18274,2845,10416,1
40022,31,25497,14889,31786,3
83020,49,92351,49862,47243,7
20128,29,10314,4448,13032,1
27029,28,18885,4180,13378,1
84741,59,69492,37940,45789,5
91658,64,89326,39188,53629,5
88461,46,88305,47268,61831,7
60011,34,27386,17131,20595,4
38635,27,17314,3880,12330,1
47749,32,54113,14611,23526,4
18958,29,11964,4954,14956,1
76025,51,89931,41496,45901,8
73840,50,83183,31080,56076,6
49367,34,40307,17890,38158,2
69010,57,68481,36931,51677,5
87465,58,100054,38642,42244,6
49220,39,46787,19384,30131,2
81829,53,67245,42076,53336,6
43935,38,26639,19241,38052,3
36849,25,12944,4574,12559,1
87483,56,86429,30961,42896,6
15653,25,19051,4696,14015,1
69162,50,75767,42361,42108,5
32723,25,5286,5001,12646,1
75086,59,71084,39860,54972,8
62432,36,31458,17676,34825,4
84008,46,69658,35719,64501,6
26036,27,16458,4650,10491,1
63505,41,55297,15279,29792,4
67028,46,82369,38322,63961,7
13431,27,7299,3454,12704,1
59348,37,40075,14278,21680,4
66946,51,88856,48237,50642,5
65015,44,44050,14996,24560,3
29311,28,10860,3176,10606,1
32645,27,16261,4962,14379,1
39781,39,55745,14188,25497,5
27872,25,6576,2766,12957,1
91537,60,85129,35250,56854,5
61674,39,30787,14854,39497,5
53823,40,38154,16988,25779,2
59296,31,36221,13868,39297,5
78063,49,88264,46174,48045,7
81099,56,86492,48864,63797,7
60890,40,48801,18078,38672,3
67145,51,83535,41013,69258,5
37954,28,17822,4955,10680,1
35303,28,7462,4224,12201,1
62036,33,28639,12701,33959,5
52044,43,40534,17868,32057,2
70175,57,87721,45656,54705,7
81389,65,90741,44156,47763,8
58868,30,46554,18462,35169,2
68933,57,95529,32930,40432,7
80741,47,97750,48450,55725,6
87106,54,80929,46646,41768,7
20441,26,5630,4540,12156,1
32088,26,9127,4917,11005,1
80601,65,95361,43275,61628,7
17945,28,11688,3763,11409,1
71360,65,85205,43078,62890,7
89681,54,77802,33342,64680,5
45482,36,46689,17978,24883,4
76122,51,70732,46983,49168,6
60235,33,57818,16491,23238,3
77996,53,69457,37461,50513,5
60404,32,40815,14306,32688,4
48920,38,44368,19547,33859,3
14805,26,8648,3957,14517,1
27974,29,8504,3481,11509,1
23251,28,10239,3453,13673,1
63226,34,32417,19141,24911,3
62256,45,51854,17643,32957,3
73275,54,83219,41925,62532,6
40278,30,32233,16931,20083,2
58500,34,41071,12099,35635,5
82961,65,83604,34288,58133,8
81468,65,97327,34984,57486,5
41280,36,31059,19114,37349,3
54034,45,52509,12262,22655,3
60061,38,25685,15613,34383,4
26845,27,9365,4086,10333,1
14563,28,19793,3169,14452,1
78583,51,92791,40414,56533,6
53719,37,33903,18410,38098,4
77238,58,80408,35224,61539,7
37550,28,18543,3054,10751,1
77121,53,87570,36475,69686,7
39896,41,33866,12425,35618,3
13053,25,11492,3885,12577,1
53812,32,27896,12955,31266,3
53299,32,29935,13102,22767,5
57760,37,39119,18224,25121,2
62552,42,58485,12088,33792,2
17041,28,12083,3825,12565,1
15820,28,5446,4055,14740,1
51605,42,46862,16893,28641,4
38467,27,19126,3118,13420,1
25366,26,19864,4829,13869,1
45885,37,36667,16073,33055,4
30207,28,7734,4061,10372,1
40238,40,59906,16241,30288,2
16965,27,10189,2927,10409,1
69445,54,74177,49619,60983,5
87691,61,93267,48503,55764,6
70682,60,96284,44067,43467,6
82924,60,69995,31710,56540,7
40240,38,56021,17421,20833,4
57924,32,26722,19171,31197,3
69073,53,87307,38692,44966,6
51187,35,51104,19082,36982,5
41753,45,59252,15645,24899,2
50770,38,45252,17530,27484,4
15774,27,6915,4436,12569,1
49124,39,54555,17945,39172,5
67398,59,77593,30600,65148,6
53104,44,55429,15162,25695,3
43341,43,54966,17470,23419,3
85631,63,98335,30729,63921,5
89387,54,97103,44449,69598,5
71850,49,86318,46567,43320,5
41196,30,54817,14147,32550,5
61364,38,53301,14116,34843,4
15075,27,6404,3760,14597,1
91907,51,74938,42790,48212,5
22835,25,15894,3819,12861,1
81976,52,82582,31632,53763,6
38363,29,13599,4387,13140,1
13887,25,7945,3385,10108,1
62561,35,25288,13650,24451,4
51436,37,59941,14046,35836,3
84885,64,94959,44438,59931,6
31806,25,16871,2917,14907,1
90089,55,93493,40766,65460,6
61693,36,59396,14782,36502,5
86468,61,90304,37919,55363,8
14232,26,12422,2835,10451,1
45888,36,30383,16619,34921,3
21480,28,9514,3152,11289,1
70898,57,67292,43537,60816,5
20083,28,19246,4943,11401,1
63093,42,34810,14410,27269,4
22761,27,9209,4951,11071,1
19205,29,6486,2568,12528,1
69909,51,84167,31587,42197,7
81426,65,75572,38537,52879,7
55972,42,33743,19615,32863,4
25046,27,6325,4453,11273,1
16897,25,16760,4396,14409,1
70584,47,72704,39153,42596,7
56125,43,58764,16441,34587,3
28341,26,18879,3201,14761,1
22147,28,12037,4621,14739,1
80189,52,80754,43500,68855,7
74746,47,69240,47557,50085,8
32659,27,13923,4798,10691,1
86411,48,79912,45660,42165,6
75244,65,87486,44607,45138,8
17912,25,12410,3513,10511,1
77985,49,86567,47091,47285,5
31388,28,16116,4821,10347,1
67101,47,94403,42793,69924,7
60977,38,51765,18022,25134,5
89788,51,80330,31119,64134,7
75880,54,65444,34424,64020,6
12162,28,9271,4314,14616,1
34008,29,14967,4047,12410,1
26426,25,8226,4698,10664,1
20446,28,10579,3053,11256,1
60765,42,50741,18865,39236,3
65558,35,44846,15224,24023,2
76311,62,66794,45734,63850,5
32992,25,14170,2559,14567,1
69135,56,77654,48974,55497,6
20182,27,13520,4567,12471,1
37627,29,12872,4574,10184,1
88834,49,95634,34234,63290,5
24348,29,19208,2863,13327,1
67468,45,83580,48895,67152,6
54434,38,53468,18254,28818,3
15038,29,8708,2572,12653,1
74519,52,92457,41130,69125,5
33991,25,19930,3295,13447,1
16425,25,18426,3169,12042,1
68929,55,84787,46923,54526,5
75092,60,83641,49097,40507,8
77901,55,90533,32453,64489,5
14448,28,14443,2571,12781,1
52418,32,40982,12689,28316,3
72260,59,65055,49576,44452,7
12990,26,8295,3805,12072,1
23231,26,19908,4902,10083,1
83412,51,99353,45033,61639,7
55132,42,30724,18973,32925,4
67184,49,73295,36595,57338,5
44806,41,27474,13313,33871,4
43993,39,39811,12142,27684,2
29414,28,17420,4443,10053,1
15514,25,5936,2580,11896,1
62774,30,29079,13999,20793,4
83016,60,94632,38568,62236,7
79529,48,93699,38322,51408,6
68335,52,91185,37864,40724,7
21185,29,18245,4459,10373,1
56181,41,43265,19871,36507,4
24361,25,14918,2528,11695,1
27894,29,12604,2654,10391,1
47264,33,46162,12290,39304,2
35570,26,18461,4673,11521,1
60308,42,50622,12179,32067,5
87708,63,86670,37932,63052,7
60099,30,35918,13403,26599,5
85060,47,83081,35227,67537,6
18902,29,6121,2636,13632,1
21971,29,7749,3455,10142,1
48543,42,41782,16848,38234,5
28686,25,5510,4847,12903,1
33803,28,19145,2655,14062,1
82091,51,73353,44708,65503,5
83239,45,72792,38950,55263,7
72029,59,74907,31794,58480,7
25417,26,13481,3305,13401,1
90754,59,79939,30147,41309,6
18332,25,15319,2711,10624,1
36640,26,15449,3787,10908,1
59895,34,31317,14481,34256,2
58958,31,45919,17434,39727,3
23792,26,17927,4365,11923,1
55745,36,27534,18109,38895,2
55670,42,39951,18742,29664,5
38783,28,13502,4465,14527,1
84040,61,72976,43014,56557,8
34086,25,7798,4038,13280,1
77868,50,92118,34738,41352,8
35900,25,19141,2878,10082,1
22697,26,5925,3964,11558,1
86750,53,66889,36040,55299,6
36353,26,12875,4351,11739,1
79095,58,65503,42611,57953,8
37092,28,15748,3308,14268,1
25074,26,12269,3083,14734,1
63977,34,30970,18712,34346,4
17458,25,17656,2723,13611,1
88776,45,79887,43416,54308,7
27295,28,9886,3863,14617,1
14084,28,8009,3346,11192,1
83353,54,92707,37651,58940,8
57202,36,33643,16557,22730,3
34634,27,11934,4782,12894,1
24260,27,9417,3372,14930,1
14538,29,14627,3255,13362,1
35448,25,18863,3383,13612,1
56053,43,33388,15068,32006,5
84546,54,96066,48689,68373,6
81955,59,72242,40802,58866,8
29450,25,16078,3338,10862,1
37118,26,19100,3763,13838,1
50287,30,31277,17083,33652,5
48346,34,28071,18706,24983,5
43159,42,59279,16915,36532,5
26781,25,12738,4897,14741,1
72254,46,71390,33600,64149,7
53168,42,36252,19164,35135,2
51146,41,58000,18352,25252,3
58761,30,30345,17304,20611,5
56093,38,39794,16821,35828,5
71119,58,91149,32004,65587,8
47321,38,31852,15575,39561,3
87491,65,93150,30886,53840,8
23918,27,14825,2779,11275,1
72512,50,91511,32958,40359,5
79527,63,75188,30542,43947,8
42448,43,44755,19693,35966,3
40619,41,55713,12172,39831,4
48689,40,49706,16536,25430,4
43104,35,51896,14553,35386,2
22114,29,7203,3409,11266,1
50792,35,26477,14272,33252,3
44718,42,55690,16664,26652,2
30809,28,14047,4028,12794,1
89390,51,69848,30619,47033,7
87861,45,93645,34529,62708,8
53877,42,39882,16268,31303,5
27055,27,13905,2857,14019,1
47445,35,33371,13746,38258,4
31899,29,17600,2891,11965,1
54648,42,51033,18069,31774,2
13515,27,5864,4298,11995,1
76134,54,86650,47888,59580,8
52340,30,38737,13433,36783,5
54641,44,58594,14726,32300,4
65430,37,49285,15678,22627,3
46063,37,49166,17254,39489,2
44569,35,29974,19839,26027,4
48503,43,40834,14062,38952,4
27261,26,9273,3370,11794,1
80123,60,87330,44029,40572,5
64256,32,49611,16728,26093,3
49845,39,38075,12452,27013,5
54703,42,30419,15596,32731,3
59695,40,54899,12691,37124,4
15432,25,5939,4358,11111,1
87091,50,68175,39182,62784,6
85775,50,80673,46750,47278,7
24549,28,5549,3607,10899,1
70012,46,88049,36422,66582,5
72202,55,99443,48165,61601,5
86154,55,98703,41121,57625,6
