customer_id,age,gender,annual_value_eur,recency_days,visit_frequency,distance_km,customer_vintage_months,campaign_response
CUST_105369,56,Female,367,199,5,7.1,72,0
CUST_105370,21,Male,787,10,6,2.0,93,1
CUST_105371,50,Male,654,164,9,1.1,72,1
CUST_105372,30,Female,1359,24,1,4.1,26,1
CUST_105373,37,Male,1738,64,8,6.5,92,1
CUST_105374,71,Male,1424,312,14,5.3,72,1
CUST_105375,24,Female,849,238,14,5.2,84,1
CUST_105376,32,Male,1041,345,4,0.3,111,1
CUST_105377,40,Female,504,238,10,2.7,72,1
CUST_105378,31,Male,542,22,7,7.5,78,1
CUST_105379,40,Female,1623,180,6,1.2,13,1
CUST_105380,36,Female,1922,306,6,5.9,119,1
CUST_105381,71,Female,843,47,7,6.1,104,1
CUST_105382,46,Female,1224,279,4,5.9,17,0
CUST_105383,73,Female,1560,224,6,7.9,115,1
CUST_105384,37,Male,368,218,3,3.4,26,0
CUST_105385,46,Male,676,237,5,5.5,6,0
CUST_105386,41,Male,2197,204,13,1.7,81,1
CUST_105387,35,Female,721,339,13,3.3,4,1
CUST_105388,27,Male,1019,19,14,4.0,89,1
CUST_105389,58,Female,899,180,13,1.9,7,1
CUST_105390,74,Female,203,162,2,7.3,17,0
CUST_105391,25,Male,1241,285,3,5.8,86,0
CUST_105392,43,Female,1187,61,13,2.4,118,1
CUST_105393,46,Male,1290,85,9,1.3,92,1
CUST_105394,27,Female,1158,35,6,2.4,50,1
CUST_105395,34,Female,970,5,3,5.1,6,1
CUST_105396,19,Male,941,76,2,6.6,30,1
CUST_105397,23,Female,950,253,5,4.1,74,1
CUST_105398,22,Male,706,7,10,1.0,114,1
CUST_105399,45,Female,783,169,14,2.1,56,1
CUST_105400,58,Male,714,130,5,2.9,39,0
CUST_105401,22,Female,1487,138,1,5.2,14,0
CUST_105402,35,Male,1353,358,3,2.1,54,0
CUST_105403,43,Male,1214,300,7,2.0,110,0
CUST_105404,37,Female,2171,326,9,2.4,106,1
CUST_105405,58,Male,737,91,5,4.8,22,1
CUST_105406,66,Female,1759,163,4,4.0,57,1
CUST_105407,44,Female,1070,318,3,6.8,41,0
CUST_105408,66,Male,1279,253,10,5.6,90,1
CUST_105409,29,Male,1536,201,13,5.4,10,1
CUST_105410,24,Male,961,20,9,1.4,2,1
CUST_105411,20,Male,672,229,14,0.6,67,1
CUST_105412,27,Male,754,163,7,4.2,48,1
CUST_105413,51,Female,147,165,12,0.8,42,1
CUST_105414,42,Male,1503,232,7,3.0,119,1
CUST_105415,52,Female,1491,328,14,0.4,11,1
CUST_105416,33,Male,1992,238,13,1.6,74,1
CUST_105417,19,Male,1407,120,8,1.1,12,1
CUST_105418,41,Male,1528,351,10,6.4,14,0
CUST_105419,27,Female,1159,107,1,2.9,30,1
CUST_105420,55,Male,1432,250,11,0.8,105,0
CUST_105421,39,Female,1745,336,4,2.3,60,1
CUST_105422,43,Female,1291,284,13,5.5,77,1
CUST_105423,60,Female,939,198,13,6.0,30,1
CUST_105424,72,Male,1090,220,5,1.1,38,1
CUST_105425,56,Female,1576,151,5,6.3,75,1
CUST_105426,44,Male,954,286,1,3.1,65,0
CUST_105427,46,Female,1645,265,3,5.5,91,0
CUST_105428,64,Male,2154,220,2,5.4,47,1
CUST_105429,55,Female,1651,216,12,6.4,39,1
CUST_105430,37,Male,1574,315,7,5.6,107,1
CUST_105431,44,Male,1374,156,13,0.5,49,1
CUST_105432,58,Male,812,216,14,4.3,101,1
CUST_105433,71,Female,766,335,5,1.5,73,0
CUST_105434,37,Female,761,359,3,7.8,58,0
CUST_105435,61,Male,1477,114,11,2.2,112,1
CUST_105436,36,Female,1005,161,8,3.5,107,1
CUST_105437,37,Female,1186,303,1,1.7,90,0
CUST_105438,52,Female,1409,98,1,1.2,89,1
CUST_105439,64,Female,780,157,14,4.9,17,1
CUST_105440,19,Female,949,162,6,4.0,6,1
CUST_105441,47,Female,1361,42,1,3.1,15,1
CUST_105442,70,Female,1055,180,4,0.9,67,1
CUST_105443,51,Male,1101,303,6,5.9,95,0
CUST_105444,39,Male,684,330,1,0.2,28,1
CUST_105445,20,Female,1108,51,13,3.8,73,1
CUST_105446,23,Male,2026,252,9,5.1,44,1
CUST_105447,32,Male,977,350,4,3.6,115,0
CUST_105448,44,Male,626,120,9,1.2,18,0
CUST_105449,27,Female,1679,75,9,6.3,112,1
CUST_105450,26,Female,1462,162,13,2.7,104,1
CUST_105451,50,Female,1306,149,6,1.3,32,1
CUST_105452,49,Female,541,123,13,4.5,83,0
CUST_105453,65,Female,612,141,7,0.3,69,1
CUST_105454,23,Male,431,182,13,2.7,44,1
CUST_105455,58,Female,1416,277,1,6.1,70,0
CUST_105456,53,Male,1710,257,5,7.3,63,1
CUST_105457,19,Female,1433,325,3,4.8,76,0
CUST_105458,46,Male,2175,245,10,1.9,58,0
CUST_105459,21,Female,979,86,10,1.9,47,1
CUST_105460,18,Female,1038,71,13,4.9,106,1
CUST_105461,36,Female,1253,269,6,3.4,17,0
CUST_105462,43,Female,1085,180,4,1.6,39,1
CUST_105463,42,Female,1449,279,13,6.3,59,1
CUST_105464,27,Female,880,149,14,1.8,7,1
CUST_105465,70,Male,503,6,13,2.7,63,1
CUST_105466,32,Female,305,148,9,0.7,117,1
CUST_105467,39,Male,1440,332,7,5.7,57,1
CUST_105468,68,Female,937,168,14,2.3,75,1
CUST_105469,65,Male,615,9,4,2.0,34,1
CUST_105470,38,Male,890,178,13,2.6,53,1
CUST_105471,73,Male,2176,284,11,7.0,66,1
CUST_105472,39,Male,645,116,6,4.2,78,0
CUST_105473,53,Male,1564,96,2,1.4,82,1
CUST_105474,51,Male,1411,331,14,6.2,48,1
CUST_105475,47,Female,1871,344,3,1.8,60,1
CUST_105476,42,Male,1138,56,11,3.4,43,1
CUST_105477,62,Female,420,207,7,4.6,73,0
CUST_105478,45,Female,1696,105,11,4.8,103,1
CUST_105479,18,Male,1075,35,12,0.7,4,1
CUST_105480,66,Male,1837,209,4,6.7,112,1
CUST_105481,62,Female,1608,281,14,3.9,78,1
CUST_105482,21,Male,1698,355,12,7.9,75,0
CUST_105483,24,Male,2384,147,10,5.8,94,1
CUST_105484,66,Male,1341,287,7,7.9,104,1
CUST_105485,26,Male,1921,81,9,3.7,107,1
CUST_105486,53,Male,998,50,14,1.3,91,1
CUST_105487,36,Male,1470,87,13,5.9,93,1
CUST_105488,18,Male,949,191,5,6.3,52,0
CUST_105489,27,Female,1440,303,14,6.9,32,1
CUST_105490,53,Male,1387,1,1,2.6,113,1
CUST_105491,26,Female,170,138,5,4.2,94,1
CUST_105492,62,Female,894,136,6,6.9,90,1
CUST_105493,63,Female,1315,362,14,6.9,94,1
CUST_105494,59,Female,100,154,11,0.4,51,1
CUST_105495,49,Male,1152,162,2,5.4,10,0
CUST_105496,49,Female,1704,19,8,4.9,12,1
CUST_105497,23,Female,1850,328,13,0.9,97,1
CUST_105498,65,Female,809,243,2,7.5,98,0
CUST_105499,55,Female,1882,129,14,3.7,82,1
CUST_105500,34,Female,1804,176,9,5.5,39,1
CUST_105501,27,Male,126,280,14,7.1,80,0
CUST_105502,67,Male,1258,84,13,1.2,109,1
CUST_105503,44,Female,1313,222,2,6.9,68,0
CUST_105504,71,Male,1959,325,3,5.8,10,0
CUST_105505,67,Male,1343,145,8,6.7,92,1
CUST_105506,52,Female,1897,106,11,4.1,105,0
CUST_105507,69,Female,810,325,6,0.5,82,1
CUST_105508,38,Female,401,11,1,5.4,73,0
CUST_105509,42,Male,876,166,4,3.1,86,1
CUST_105510,45,Female,1988,196,5,3.3,10,1
CUST_105511,64,Male,1663,231,14,3.6,104,1
CUST_105512,32,Male,2361,147,11,4.0,23,1
CUST_105513,21,Male,478,359,3,5.4,107,1
CUST_105514,46,Female,1721,238,1,5.9,77,0
CUST_105515,26,Male,1577,13,3,6.3,88,1
CUST_105516,44,Female,1057,219,13,5.4,13,1
CUST_105517,43,Female,1588,257,9,6.5,48,1
CUST_105518,36,Female,1270,2,2,1.2,109,1
CUST_105519,73,Female,1430,210,1,6.7,89,0
CUST_105520,45,Female,1540,225,7,3.2,44,0
CUST_105521,34,Male,1690,194,13,4.3,111,1
CUST_105522,60,Male,1243,196,7,3.6,93,1
CUST_105523,74,Male,2089,260,5,3.9,80,1
CUST_105524,58,Male,1092,57,2,2.4,64,1
CUST_105525,59,Male,2142,113,14,1.5,40,1
CUST_105526,67,Female,636,213,1,1.0,6,0
CUST_105527,37,Female,707,279,13,3.7,72,0
CUST_105528,62,Male,737,244,5,1.2,98,0
CUST_105529,57,Male,1678,117,10,2.1,82,1
CUST_105530,56,Male,797,87,4,1.2,43,1
CUST_105531,66,Female,1945,263,9,1.1,32,1
CUST_105532,70,Female,937,300,5,7.1,49,0
CUST_105533,40,Female,1400,113,11,5.5,74,1
CUST_105534,64,Male,1520,164,10,7.4,98,1
CUST_105535,49,Male,692,4,12,5.2,87,1
CUST_105536,69,Male,505,118,12,6.8,19,0
CUST_105537,64,Male,1341,23,2,4.5,84,0
CUST_105538,50,Female,1061,233,4,3.8,52,1
CUST_105539,74,Male,1449,90,13,4.3,52,1
CUST_105540,63,Male,527,255,12,2.7,34,1
CUST_105541,22,Male,1022,92,9,5.3,59,1
CUST_105542,60,Female,1109,155,8,7.2,102,0
CUST_105543,65,Female,100,307,3,6.3,81,0
CUST_105544,51,Male,1698,115,8,3.8,108,1
CUST_105545,57,Female,821,207,13,7.6,5,1
CUST_105546,28,Female,1950,81,2,7.9,66,1
CUST_105547,67,Female,854,103,3,4.0,41,1
CUST_105548,20,Female,939,80,14,6.9,34,1
CUST_105549,50,Female,579,103,5,0.2,54,1
CUST_105550,28,Male,1773,240,11,0.7,20,0
CUST_105551,33,Male,1427,265,12,0.4,110,1
CUST_105552,35,Male,1900,33,14,6.2,54,1
CUST_105553,47,Female,1096,35,10,0.8,111,1
CUST_105554,65,Female,1179,249,10,0.3,66,1
CUST_105555,72,Female,359,50,8,1.3,92,1
CUST_105556,27,Female,888,280,1,2.6,18,0
CUST_105557,35,Male,1285,242,4,3.8,44,1
CUST_105558,55,Male,1394,152,1,0.7,103,1
CUST_105559,36,Male,2112,147,1,4.1,48,1
CUST_105560,53,Male,275,39,12,2.1,115,1
CUST_105561,30,Male,1315,189,5,2.3,35,1
CUST_105562,73,Male,1012,25,6,6.6,79,1
CUST_105563,63,Female,1238,244,1,7.9,111,0
CUST_105564,20,Female,1251,223,11,3.8,39,1
CUST_105565,27,Male,1104,230,6,2.7,104,0
CUST_105566,55,Female,633,153,5,7.5,103,1
CUST_105567,18,Male,541,288,4,4.1,3,1
CUST_105568,72,Male,1068,108,10,5.9,19,1
CUST_105569,73,Female,490,33,5,3.4,87,0
CUST_105570,44,Male,1144,363,8,1.8,83,0
CUST_105571,63,Male,1073,111,9,5.3,18,1
CUST_105572,25,Male,100,121,11,5.4,94,1
CUST_105573,68,Female,2167,16,14,3.8,103,1
CUST_105574,63,Female,1239,227,12,2.3,83,1
CUST_105575,59,Female,100,11,2,6.7,5,0
CUST_105576,34,Female,1324,203,6,2.3,55,1
CUST_105577,26,Male,1098,202,3,5.3,13,0
CUST_105578,23,Female,541,98,2,3.2,34,0
CUST_105579,60,Female,1355,116,12,3.9,88,1
CUST_105580,42,Female,729,281,14,1.8,18,1
CUST_105581,56,Male,1297,349,13,5.3,68,1
CUST_105582,66,Female,849,232,1,2.0,100,1
CUST_105583,45,Female,747,111,4,4.0,72,0
CUST_105584,50,Male,1192,352,8,2.8,43,0
CUST_105585,71,Male,389,12,3,7.7,65,0
CUST_105586,54,Male,1159,21,5,7.9,41,1
CUST_105587,26,Male,1529,127,14,6.1,38,1
CUST_105588,35,Female,1835,285,10,7.9,100,1
CUST_105589,73,Male,1744,121,5,1.1,38,1
CUST_105590,38,Female,1877,124,5,7.9,13,1
CUST_105591,19,Female,973,33,11,1.0,22,1
CUST_105592,60,Female,688,170,9,3.4,29,1
CUST_105593,55,Female,1608,77,8,2.1,9,1
CUST_105594,57,Female,942,297,8,7.6,91,1
CUST_105595,53,Male,1203,330,13,5.2,110,0
CUST_105596,67,Female,1573,63,13,4.9,108,1
CUST_105597,60,Female,2211,270,1,8.0,68,0
CUST_105598,54,Female,1464,216,1,5.0,104,0
CUST_105599,32,Male,1303,190,2,5.2,17,1
CUST_105600,45,Female,639,75,14,0.5,118,1
CUST_105601,35,Female,1785,174,8,6.9,37,0
CUST_105602,51,Male,1404,67,10,7.8,64,1
CUST_105603,39,Female,1026,93,1,7.7,67,0
CUST_105604,28,Female,975,53,4,1.9,4,1
CUST_105605,74,Male,997,94,9,2.0,40,1
CUST_105606,30,Female,1222,113,2,3.1,16,1
CUST_105607,21,Female,470,229,3,2.6,11,0
CUST_105608,39,Female,1809,250,11,2.6,91,1
CUST_105609,24,Female,1717,209,6,4.9,26,1
CUST_105610,60,Female,1116,182,13,6.5,95,0
CUST_105611,71,Male,998,267,11,7.5,98,0
CUST_105612,41,Male,1188,281,10,0.7,72,1
CUST_105613,21,Male,1273,155,3,2.4,103,1
CUST_105614,45,Female,1050,83,4,2.2,65,0
CUST_105615,32,Female,1700,186,9,3.0,2,1
CUST_105616,18,Female,488,349,9,3.5,119,0
CUST_105617,72,Male,844,139,10,3.2,91,1
CUST_105618,20,Female,1588,55,5,7.6,45,1
CUST_105619,31,Female,1362,19,7,3.6,43,1
CUST_105620,55,Female,860,348,9,4.5,3,0
CUST_105621,67,Male,1400,346,8,6.0,34,0
CUST_105622,74,Male,804,267,11,5.9,80,0
CUST_105623,18,Female,1045,142,7,4.7,65,1
CUST_105624,55,Female,1722,316,12,6.9,64,1
CUST_105625,55,Female,1667,164,8,5.1,7,1
CUST_105626,38,Male,1344,252,5,7.0,35,0
CUST_105627,65,Male,674,232,5,2.6,22,0
CUST_105628,46,Male,1011,297,5,1.2,48,0
CUST_105629,22,Female,1248,363,1,6.6,32,0
CUST_105630,66,Male,1928,60,6,3.2,26,1
CUST_105631,27,Female,309,22,5,5.3,6,1
CUST_105632,45,Female,764,126,8,6.0,46,0
CUST_105633,38,Male,1764,103,8,2.7,55,1
CUST_105634,67,Female,1880,221,2,4.1,75,0
CUST_105635,24,Male,1165,110,11,7.2,95,1
CUST_105636,20,Female,1969,58,6,7.1,118,1
CUST_105637,62,Female,833,65,12,6.0,55,0
CUST_105638,64,Male,445,58,11,6.1,85,1
CUST_105639,37,Female,1595,158,10,7.2,57,1
CUST_105640,36,Female,1847,76,10,5.9,115,1
CUST_105641,52,Female,1839,19,6,2.8,86,1
CUST_105642,21,Female,768,190,3,1.1,63,1
CUST_105643,22,Female,1300,250,1,3.5,1,0
CUST_105644,18,Female,1620,360,7,0.9,21,0
CUST_105645,21,Female,1350,363,10,1.1,109,1
CUST_105646,29,Female,1923,79,5,7.6,20,1
CUST_105647,44,Male,997,84,12,5.5,73,1
CUST_105648,73,Male,1165,172,12,6.8,91,1
CUST_105649,59,Female,1318,212,10,5.2,29,0
CUST_105650,40,Female,1616,149,5,3.5,43,1
CUST_105651,42,Male,1103,10,11,0.4,97,1
CUST_105652,38,Female,1664,30,8,7.7,45,1
CUST_105653,69,Male,2002,280,12,0.8,116,1
CUST_105654,41,Male,941,55,5,5.0,65,1
CUST_105655,42,Male,1118,360,5,1.0,3,1
CUST_105656,62,Female,1684,127,1,2.4,96,1
CUST_105657,72,Female,2164,180,2,1.6,20,1
CUST_105658,63,Female,1518,232,5,4.5,81,1
CUST_105659,49,Male,807,93,7,7.1,37,0
CUST_105660,72,Male,1299,8,3,5.2,38,0
CUST_105661,49,Male,1680,247,12,5.4,113,1
CUST_105662,22,Female,794,331,1,7.3,74,0
CUST_105663,53,Male,661,196,11,6.0,107,1
CUST_105664,63,Male,1028,163,12,7.0,45,0
CUST_105665,59,Female,1530,40,2,3.4,93,1
CUST_105666,66,Male,515,254,3,6.9,42,0
CUST_105667,59,Male,853,85,12,5.2,46,1
CUST_105668,56,Female,1337,272,9,1.3,60,1
CUST_105669,33,Female,1745,78,8,0.5,96,1
CUST_105670,50,Male,1345,213,4,2.1,13,0
CUST_105671,66,Female,1387,304,8,3.2,31,1
CUST_105672,38,Male,1702,255,13,6.7,68,1
CUST_105673,26,Female,1999,91,9,6.0,116,1
CUST_105674,23,Male,1943,193,3,7.7,62,1
CUST_105675,68,Female,179,253,6,4.6,49,1
CUST_105676,62,Male,1249,278,8,6.0,18,0
CUST_105677,52,Female,1656,143,10,2.3,75,1
CUST_105678,56,Female,2050,244,7,5.5,106,1
CUST_105679,39,Female,1520,212,9,5.7,53,0
CUST_105680,58,Female,770,195,7,6.8,18,0
CUST_105681,71,Female,836,270,1,4.4,51,0
CUST_105682,22,Female,850,329,9,5.3,41,1
CUST_105683,59,Female,1354,19,12,1.8,101,1
CUST_105684,40,Male,960,40,5,5.9,97,1
CUST_105685,34,Male,100,98,6,6.7,101,0
CUST_105686,29,Female,611,4,2,4.8,67,1
CUST_105687,40,Female,978,33,2,1.1,65,1
CUST_105688,33,Male,519,299,13,2.6,83,1
CUST_105689,20,Male,593,165,4,3.9,6,0
CUST_105690,47,Female,2225,27,4,5.5,74,1
CUST_105691,74,Male,1196,173,5,2.7,37,1
CUST_105692,39,Male,1007,337,7,6.8,12,0
CUST_105693,26,Female,1534,113,13,3.1,108,1
CUST_105694,46,Female,1773,95,11,0.5,81,1
CUST_105695,64,Female,2320,319,12,6.4,91,0
CUST_105696,54,Male,2053,233,1,5.2,2,0
CUST_105697,40,Female,1417,134,10,6.5,53,1
CUST_105698,30,Female,434,124,4,2.9,25,1
CUST_105699,49,Male,699,351,13,0.3,110,1
CUST_105700,63,Female,999,323,9,0.8,108,1
CUST_105701,69,Male,1453,353,8,1.1,28,0
CUST_105702,64,Male,1247,116,3,6.5,45,0
CUST_105703,65,Male,463,13,6,2.6,37,1
CUST_105704,40,Male,374,320,11,8.0,101,1
CUST_105705,62,Male,1330,165,9,6.1,17,0
CUST_105706,34,Male,1260,208,8,4.9,69,1
CUST_105707,72,Female,1095,85,7,7.9,56,0
CUST_105708,57,Female,1441,248,7,2.7,58,1
CUST_105709,38,Female,1823,56,1,1.5,83,1
CUST_105710,19,Male,1355,172,5,6.0,4,0
CUST_105711,54,Female,729,141,7,2.4,103,1
CUST_105712,23,Male,2158,132,14,7.7,55,1
CUST_105713,61,Female,1112,201,13,7.9,49,1
CUST_105714,35,Male,1225,289,2,7.4,107,0
CUST_105715,47,Female,873,309,6,7.6,38,0
CUST_105716,39,Male,663,357,14,5.0,45,1
CUST_105717,71,Female,704,345,2,5.6,108,0
CUST_105718,50,Male,594,179,3,0.9,30,1
CUST_105719,47,Female,100,29,1,6.2,96,0
CUST_105720,34,Male,1122,307,3,1.8,37,0
CUST_105721,60,Female,1751,306,7,6.8,56,0
CUST_105722,49,Female,708,36,5,7.7,27,1
CUST_105723,59,Female,2480,109,4,1.9,32,1
CUST_105724,68,Male,1893,316,13,0.8,106,1
CUST_105725,31,Male,1191,146,12,4.0,11,1
CUST_105726,27,Male,644,276,8,6.4,105,1
CUST_105727,64,Male,401,146,8,6.2,58,1
CUST_105728,68,Male,1143,168,1,5.6,77,0
CUST_105729,53,Female,1234,257,9,6.6,35,1
CUST_105730,51,Male,1098,275,14,1.6,17,1
CUST_105731,26,Female,1735,87,9,5.3,30,1
CUST_105732,59,Female,1949,154,2,4.9,18,1
CUST_105733,45,Male,1436,285,2,1.4,101,1
CUST_105734,28,Female,1463,315,8,3.4,112,1
CUST_105735,31,Male,1042,319,12,6.8,30,1
CUST_105736,56,Male,1198,98,11,7.8,90,1
CUST_105737,72,Male,1406,211,6,5.4,119,1
CUST_105738,64,Female,1042,48,3,7.4,16,0
CUST_105739,71,Male,1530,318,12,1.2,75,1
CUST_105740,36,Male,672,274,2,7.8,54,0
CUST_105741,71,Male,834,194,5,0.5,4,1
CUST_105742,32,Female,677,252,8,4.3,105,1
CUST_105743,45,Male,866,283,6,2.5,15,0
CUST_105744,41,Female,1056,262,12,6.5,76,0
CUST_105745,25,Female,1715,262,3,1.9,27,0
CUST_105746,60,Male,1221,31,12,0.3,112,1
CUST_105747,26,Female,558,105,12,3.4,4,1
CUST_105748,64,Female,499,350,9,0.7,35,0
CUST_105749,50,Male,992,312,8,2.5,85,1
CUST_105750,50,Male,1617,169,10,5.2,63,1
CUST_105751,36,Male,1901,236,6,2.5,100,1
CUST_105752,20,Female,405,274,1,2.1,66,0
CUST_105753,27,Male,1386,343,2,1.4,115,1
CUST_105754,57,Female,999,230,4,1.3,39,1
CUST_105755,64,Female,1038,23,2,4.3,28,0
CUST_105756,59,Female,668,164,3,5.5,34,0
CUST_105757,18,Female,1090,281,14,3.7,33,1
CUST_105758,46,Female,645,7,8,1.2,50,0
CUST_105759,67,Male,1067,210,9,5.3,60,1
CUST_105760,51,Male,1774,253,6,4.5,72,1
CUST_105761,68,Female,1516,133,4,3.2,72,1
CUST_105762,30,Female,2157,274,11,2.8,42,1
CUST_105763,71,Male,1463,106,2,1.6,114,1
CUST_105764,18,Male,1287,232,7,1.3,86,1
CUST_105765,51,Female,1476,33,10,2.8,91,1
CUST_105766,46,Female,812,79,11,0.5,28,0
CUST_105767,65,Male,157,35,7,3.6,75,0
CUST_105768,64,Male,1598,110,10,4.9,27,1
CUST_105769,30,Female,302,321,9,7.5,119,0
CUST_105770,65,Male,1761,63,5,5.1,1,1
CUST_105771,66,Male,1575,328,10,5.1,103,1
CUST_105772,70,Female,775,297,4,3.1,92,0
CUST_105773,46,Female,982,178,10,1.2,91,1
CUST_105774,56,Female,1194,364,6,3.7,8,1
CUST_105775,41,Male,739,232,12,4.9,46,0
CUST_105776,43,Female,1470,104,2,5.8,24,0
CUST_105777,34,Male,1514,294,2,6.6,115,0
CUST_105778,24,Female,479,35,12,2.2,40,1
CUST_105779,30,Female,788,194,9,2.1,51,1
CUST_105780,22,Male,1182,174,7,4.6,118,1
CUST_105781,43,Male,1770,102,7,4.6,100,1
CUST_105782,66,Female,1526,324,13,1.9,119,1
CUST_105783,20,Female,100,293,5,4.8,24,0
CUST_105784,24,Male,1054,85,7,2.9,106,1
CUST_105785,66,Female,1436,201,9,5.2,22,0
CUST_105786,56,Male,800,173,10,2.5,74,1
CUST_105787,70,Male,761,29,5,4.8,68,1
CUST_105788,18,Female,827,297,9,6.2,8,0
CUST_105789,66,Male,1046,56,1,7.8,103,0
CUST_105790,34,Male,710,16,13,7.3,58,1
CUST_105791,60,Male,1530,140,12,4.1,15,1
CUST_105792,42,Female,770,66,3,4.0,8,0
CUST_105793,20,Male,682,147,7,3.6,93,1
CUST_105794,32,Female,1001,158,4,0.4,42,1
CUST_105795,46,Female,1939,69,2,1.5,39,1
CUST_105796,70,Female,1463,23,12,0.7,115,1
CUST_105797,60,Male,1494,190,14,5.6,35,1
CUST_105798,49,Male,1343,248,3,3.4,41,0
CUST_105799,43,Female,727,309,7,0.7,48,0
CUST_105800,33,Female,880,145,8,5.6,78,1
CUST_105801,42,Male,795,305,11,5.2,96,1
CUST_105802,71,Female,1746,177,9,5.8,71,1
CUST_105803,45,Female,1348,195,6,4.9,44,0
CUST_105804,26,Male,366,13,10,1.5,97,1
CUST_105805,73,Female,1926,364,9,0.7,112,1
CUST_105806,73,Male,1034,166,4,6.6,35,0
CUST_105807,18,Male,1527,150,12,1.9,27,1
CUST_105808,46,Female,1726,341,5,4.4,65,1
CUST_105809,74,Male,100,45,1,4.0,70,0
CUST_105810,39,Male,1427,174,14,7.4,66,1
CUST_105811,33,Male,1074,167,9,4.5,71,1
CUST_105812,58,Female,100,197,9,4.7,72,1
CUST_105813,68,Female,634,206,9,2.7,63,1
CUST_105814,61,Female,973,82,3,7.7,109,0
CUST_105815,68,Male,1623,68,13,5.0,93,1
CUST_105816,71,Male,1112,97,10,0.2,80,1
CUST_105817,58,Female,1274,167,10,4.5,29,1
CUST_105818,24,Female,1022,77,10,3.0,31,1
CUST_105819,31,Male,1744,237,8,0.5,64,1
CUST_105820,46,Female,1461,196,3,3.6,86,1
CUST_105821,36,Female,1281,291,13,6.2,53,1
CUST_105822,36,Female,628,136,6,4.1,74,1
CUST_105823,19,Female,1260,308,5,5.2,68,0
CUST_105824,58,Female,2591,296,8,5.2,25,1
CUST_105825,62,Male,1598,36,3,5.4,117,1
CUST_105826,32,Female,830,248,14,3.2,13,1
CUST_105827,20,Female,2126,254,1,3.1,81,1
CUST_105828,28,Male,808,214,12,0.2,40,1
CUST_105829,70,Male,1557,252,9,1.4,72,1
CUST_105830,63,Male,1177,70,10,7.6,87,1
CUST_105831,47,Male,1291,234,9,6.8,7,1
CUST_105832,74,Female,1309,329,3,2.3,32,0
CUST_105833,57,Female,1076,16,2,3.3,24,1
CUST_105834,35,Female,1005,174,4,7.5,1,1
CUST_105835,68,Female,542,187,14,2.2,111,1
CUST_105836,65,Male,637,294,8,4.4,47,0
CUST_105837,19,Male,1367,225,6,0.4,51,1
CUST_105838,49,Female,859,274,10,5.0,36,0
CUST_105839,25,Female,745,12,1,7.5,27,1
CUST_105840,39,Female,2614,310,8,7.1,70,1
CUST_105841,23,Female,2445,219,5,4.1,42,0
CUST_105842,29,Male,1490,1,13,5.3,95,1
CUST_105843,64,Female,1561,111,6,4.6,76,1
CUST_105844,74,Male,794,277,5,0.7,90,1
CUST_105845,57,Male,607,129,10,1.4,89,1
CUST_105846,53,Male,1030,93,5,7.7,68,1
CUST_105847,32,Male,1200,39,3,2.2,70,1
CUST_105848,45,Female,1557,316,14,3.2,110,1
CUST_105849,69,Female,285,159,4,4.2,13,0
CUST_105850,74,Female,2274,186,5,7.8,25,0
CUST_105851,66,Female,1324,353,11,5.6,95,0
CUST_105852,62,Male,425,256,11,5.1,22,1
CUST_105853,35,Male,1279,239,2,4.3,117,0
CUST_105854,19,Male,749,104,6,5.7,99,0
CUST_105855,30,Female,714,29,2,5.4,21,1
CUST_105856,62,Male,669,89,4,7.2,15,0
CUST_105857,71,Male,1072,51,12,4.4,67,1
CUST_105858,32,Male,2251,364,1,3.5,37,0
CUST_105859,37,Male,1246,147,4,6.5,45,1
CUST_105860,46,Female,1547,314,14,6.4,26,1
CUST_105861,59,Male,1669,36,7,1.5,111,1
CUST_105862,46,Male,1128,284,14,2.0,81,0
CUST_105863,20,Female,619,101,8,7.7,102,0
CUST_105864,36,Female,401,107,2,3.7,55,0
CUST_105865,20,Female,1006,345,3,4.3,50,0
CUST_105866,71,Male,1772,291,1,2.6,35,0
CUST_105867,31,Male,1668,349,7,4.0,41,0
CUST_105868,57,Male,1328,105,4,6.0,72,0
CUST_105869,72,Male,1394,221,11,4.0,116,1
CUST_105870,21,Female,1132,76,10,2.7,11,1
CUST_105871,69,Male,959,227,8,0.9,88,1
CUST_105872,28,Male,831,84,5,7.4,107,1
CUST_105873,48,Female,464,76,9,7.0,8,0
CUST_105874,60,Female,2099,249,6,6.4,54,1
CUST_105875,49,Female,1286,255,11,5.6,94,1
CUST_105876,44,Male,979,50,10,4.2,1,0
CUST_105877,47,Male,2111,356,2,7.2,98,0
CUST_105878,60,Male,2206,210,1,6.4,20,0
CUST_105879,19,Male,2573,158,1,6.6,100,0
CUST_105880,66,Male,1076,328,12,2.6,34,1
CUST_105881,26,Female,1253,233,12,3.5,57,1
CUST_105882,45,Female,1525,77,14,5.7,98,1
CUST_105883,48,Male,2031,223,14,3.1,13,1
CUST_105884,51,Male,1231,121,9,4.1,54,1
CUST_105885,73,Male,708,310,1,5.2,53,0
CUST_105886,32,Male,823,327,3,3.6,52,0
CUST_105887,65,Male,1789,341,12,6.4,6,1
CUST_105888,42,Female,1511,358,2,1.1,36,0
CUST_105889,53,Female,1114,107,12,5.8,25,1
CUST_105890,25,Female,1081,241,4,1.3,91,0
CUST_105891,26,Male,1114,28,1,7.5,58,1
